"Location";"Status";"Authors";"Title";"Bibliographical reference";"Composition (year_from)";"Composition (year_to)";"First publication (year_from)";"First publication (year_to)";"Language";"Text";"Comment";"General reference";"Line reference";"Overlap/Similarity";"Modifications";"Marking for work";"Marking for author";"Genre";"Subject";"Narrative voice";"Textual functions";"Intertextual relations";"Source";"Bib. ref. source";"URL";"Internal comment";"Contributor"
" Let them come in.";"unedited";"James Shirley";"The Lady of Pleasure";"Shirley, James.  ""The Lady of Pleasure."" The Dramatic Works and Poems of James Shirley. Now first collected, with notes by the late William Gifford, Esq., and additional notes [...] by Alexander Dyce. 6 vols. London: John Murray, 1833. Vol. 4, 1-100.  9; act 1, scene 1.";"1635";"1635";"1635";"1635";"English";"[Bornewell:] [...] And Ladies thither bound by a Subpoena <br>
Of <span class=""quote""><i> Venus</i>, </span>and <span class=""quote"">small <i> Cupid's </i> </span>high displeasure, <br>
Tis but <span class=""quote"">the family of love </span>translated <br>
Into more costly sin [...].";"";"";"@002515_A35_D37 The Lady of Pleasure";"Richard Perkins";"NaBo@001529 Family of Love / NaCa#032238 Venus Aphrodite Cytherea / NaCa#004195 Cupid Eros";"Work by character";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"";"Annotated edition / morethanonelexia";"@010002-23.
Ribner, Irving, ed.  Cyril Tourneur. The Atheist's Tragedy, or The Honest Man's Revenge. London: The Broadwater Press, 1964.  23";"[Bornewell:] [...] And Ladies thither bound by a Subpena <br>
Of <i> Venus </i>, and small <i> Cupids </i> high displeasure, <br>
Tis but the family of love translated <br>
Into more costly sinne [...].";"Shirley, James.  The Lady Of Pleasvre. A Comedie, As it was Acted by her Majesties Servants, at the private House in Drury Lane. Written by Iames Shirly. London: Thomas Cotes for Andrew Crooke and William Cooke, 1637.  B2 verso; act 1.";"Reitzer Elliot"
" O my prophetic soul! My uncle!";"provisional";"Anthony Stafford";"The Female Glory";"Stafford, Anthony.  <i>The femall glory: or, The life, and death of our Blessed Lady, the holy Virgin Mary, Gods owne immaculate mother to whose sacred memory the author dedicates these his humble endeavours. A treatise worthy the reading, and meditation of all modest women, who live under the government of vertue, and are obedient to her lawes. By Anth. Stafford, Gent. </i>London: Thomas Harper for John Waterson, 1635.  Q7 verso [normalized spelling].";"1635";"1635";"1635";"1635";"English";"Inhabited so long, nor any impure thought aim at the mudding of this purest Fountain. Whether <span class=""quote"">her prophetic Soul </span>foresaw the snares of the ungodly, and so shunned them, they say not [...].";"";"";"@005133 The Female Glory";"";"WoTo#030015 prophetic soul";"Work unmarked";"Author unmarked";"Devotional text or pamphlet";"Philosophy, religion";"Narrator";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010005-533.
Greenfield. ""Quoting Hamlet in the Early Seventeenth Century."" Modern Philology 105.3 (2008): 510–534.  533.";"Inhabited so long, nor any impure thought ayme at the mudding of this purest Fountaine. Whether <span class=""quote"">her prophetick Soule </span>foresaw the snares of the ungodly, and so shun'd them, they say not [...].";"Stafford, Anthony.  The femall glory: or, The life, and death of our Blessed Lady, the holy Virgin Mary, Gods owne immaculate mother to whose sacred memory the author dedicates these his humble endeavours. A treatise worthy the reading, and meditation of all modest women, who live under the government of vertue, and are obedient to her lawes. By Anth. Stafford, Gent. London: Thomas Harper for Iohn Waterson, 1635.  Q7verso.";"   Hohl-Trillini Regula"
" Let them come in.";"unedited";"Nathaniel Richards";"Messalina, the Roman Empress";"Richards, Nathaniel.  Nathaniel Richard's Tragedy of Messallina the Roman Emperesse. Ed. Arthur Rowland Skemp. Louvain: A. Uystpruyst, 1910.  92, lines 2247; act 5, scene 1 [normalized spelling].";"1635";"1635";"1635";"1635";"English";"[Messalina:] Swallow me <span class=""quote"">earth, gape </span>gape and swallow […].";"";"";"@002472_A35_D40 Messalina, the Roman Empress";"";"WoPh#032056 earth gapes";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Annotated edition / Literary Studies";"@010029-38./@010015
Murphy, Donna N.  The Marlowe Shakespeare Continuum: Christopher Marlowe, Thomas Nashe, and Authorship of Early Shakespeare and Anonymous Plays. Newcastle, 2013.  38.<br>
Skemp";"";"";"  Heeg Stefanie"
" I will speak daggers to her, but use none;";"ok";"R. Junius";"The Drunkard's Character";"Junius, R.  <i>The drunkard's character. Or, A true drunkard with such sinnes as raigne in him: viz. pride. Ignorance. Enmity. Atheisme. Idlenesse. Adultery. Murther. with many the like. Lively set forth in their colours. Together with Compleat armour against evill society. The which may serve also for a common-place-booke of the most usuall sinnes. By R. Iunius. </i>London: R. Badger for G. Latham, 1638.  399 [normalized spelling].";"1638";"1638";"1638";"1638";"English";"They would <span class=""quote"">speak Dagger points</span>, as <i>Joab</i> discoursed with <i>Amasa</i> in the fifth rib.";"";"";"@005119 The Drunkard's Character";"";"WoTo#030138 speak daggers";"Work unmarked";"Author unmarked";"Other nonfiction";"Philosophy, religion / Sociology, lifestyle, travel";"Narrator";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010086
Thorn-Drury, George. Some Seventeenth-Century Allusions to Shakespeare and His Works, Not Hitherto collected. London: P. J. and A. E. Dobell, 1920.";"They would <span class=""quote"">speake Dagger points</span>, as <i>Joab</i> discoursed with <i>Amasa</i> in the fift [sic] rib.";"Junius, R.  <i>The drunkard's character, or, A true drunkard with such sinnes as raigne in him: viz. pride. Ignorance. Enmity. Atheisme. Idlenesse. Adultery. Murther. with many the like. Lively set forth in their colours. Together with Compleat armour against evill society. The which may serve also for a common-place-booke of the most usuall sinnes. By R. Iunius. </i>London: R. Badger for G. Latham, 1638.  399.";"   Hohl-Trillini Regula"
" Let them come in.";"unedited";"Samuel Harding";"Sicily and Naples";"Harding, Samuel.  <i>Sicily and Naples, or, the Fatall Vnion. A Tragoedy. By S. H. </i>Oxford: William Turner: 1640.  17 [normalized spelling].";"1638";"1638";"1638";"1638";"English";"[Orsini:] [...] This night the French, and Genovese intend<br>
To seize our empty fleet, that rides i'th harbour;<br>
Those men I have endeared, - <br>
   <span class=""quote"">Mount, mount my soul, </span>let no fear weigh thee down,<br>
   He stakes his life that thus casts at a Crown.";"";"";"@002634_A40_D40 Sicily and Naples - The Fatal Union";"";"WoPh#005075 mount, mount my soul";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010059
Hogan, Jerome W. ""Three Shakespearean Echoes."" Notes and Queries April 220 (1975): 175.";"[Ursini:] [...] 'Tis well, if this slander can but pull on murder upon him, or any of my servants, from Valenzo's hand, his head shall answer for't; I am his judge. (My power over the King makes mee so:)<br>
And he shall find mee cruell; then the fort is mine,<br>
In which his souldiers are in garrison;<br>å
This night the French, and Geno wayes intend<br>
To ceize our emptie fleete, that rides i'th harbour;<br>
Those men I have indear'd, - <br>
   Mount, mount my soule, let no feare weigh thee downe,<br>
   He stakes his life that thus casts at a Crowne.";"Harding, Samuel.  Sicily and Naples, or, The Fatall Union. Sicily and Naples, or, the Fatall Vnion. A Tragoedy. By S. H. Oxford: William Turner: 1640.  17.";"   Hohl-Trillini Regula"
" There's such divinity doth hedge a king,";"ok";"Sir William D'Avenant";"The Fair Favourite";"D'Avenant, William.  ""The Fair Favourite."" <i>The dramatic works of Sir William D'Avenant. </i>Eds. James Maidment and W. H. Logan. 5 vols. Edinburgh: William Paterson, 1872-1874. Vol. 4, 200-280.  223; act 2, scene 1 [normalized spelling].";"1638";"1638";"1638";"1638";"English";"[Oramont:] <span class=""quote"">What strange divinity is that, which guards <br>
These Kings (the lawful terrors of mankind) <br>
Keeps them as safe from punishment, when they <br>
Oppress the tame and good, as it secures <br>
Them from the treachery of the fierce, and bad. ";"";"#009001 King's Men / #008003 LONDON_Blackfriars";"@002666_A38_D73 The Fair Favourite";"";"SuId_CulCou#032028 divine role protecting king";"Work unmarked";"Author unmarked";"Tragicomedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010006-23.
Williams, John Davis Ellis.  Sir William Davenant's relation to Shakespeare: With an analysis of the Chief Characters of Davenant's Plays. PhD Strassburg 1905.  23.";"";"";"  Heeg Stefanie"
" Let them come in.";"unedited";"Sir William D'Avenant";"The Fair Favourite";"D'Avenant, William.  ""The Fair Favourite."" <i>The dramatic works of Sir William D'Avenant.</i> Eds. James Maidment and W. H. Logan. 5 vols. Edinburgh: William Paterson, 1872-1874. Vol. 4, 200-280.  243; act 3, scene 1 [normalized spelling].";"1638";"1638";"1638";"1638";"English";"[Amadore:] Are there no terrors near <br>
The Grave? <span class=""quote"">No angry Spirits, whose <br>
Imployment is to hurry, and transmit the Soul <br>
From flame to flame, from wind to wind </span>(Poor <br>
Vexed and weary stranger?)";"";"#009001 King's Men / #008003 LONDON_Blackfriars";"@002666_A38_D73 The Fair Favourite";"";"SuMe#032038 spirits";"Work unmarked";"Author unmarked";"Tragicomedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010006
Williams, John Davis Ellis.  Sir William Davenant's relation to Shakespeare: With an analysis of the Chief Characters of Davenant's Plays. PhD Strassburg 1905.  34.";"";"";"  Heeg Stefanie"
" Let them come in.";"unedited";"Sir William D'Avenant";"The Fair Favourite ";"D'Avenant, William.  ""The Fair Favourite."" <i>The dramatic works of Sir William D'Avenant. </i>Eds. James Maidment and W. H. Logan. 5 vols. Edinburgh: William Paterson, 1872-1874. Vol. 4, 200-280.  274; act 4, scene 1, line 500 [normalized spelling].";"1638";"1638";"1638";"1638";"English";"[Eumena (kneels):] <span class=""quote"">For 'tis the last request I e'er shall make. </span>";"* A sister pleading for her brother's life, which is promised her in exchange for sexual favours. ";"#009001 King's Men / #008003 LONDON_Blackfriars";"@002666_A38_D73 The Fair Favourite";"";"SuMe_AbsSex#032039 woman offering sex for brother's life";"Work unmarked";"Author unmarked";"Tragicomedy";"";"Dialogue";"BODY OF TEXT";"";"Shakespeare Studies";"@010006-24.
Williams, John Davis Ellis.  Sir William Davenant's relation to Shakespeare: With an analysis of the Chief Characters of Davenant's Plays. PhD Strassburg 1905.  24.";"";"";"  Heeg Stefanie"
" Let them come in.";"unedited";"Sir John Suckling";"The Goblins";"Suckling, Sir John.  ""The Goblins. A Comedy."" <i>Fragmenta avrea. A Collection of all the Incomparable Peeces, written by Sir John Svckling. And published by a Friend to perpetuate his memory. Printed by his owne Copies. </i>London: Humphrey Moseley, 1646.  25; act 3, scene 1 [normalized spelling].";"1638";"1638";"1638";"1638";"English";"[Samorat:] <span class=""quote"">The Prince of Darkness is a gentleman, <br>
Mahu, Mohu </span>is his name.";"";"#009001 King's Men / #008003 LONDON_Blackfriars";"@002592_A38_D46 The Goblins";"";"WoPh#030667 Prince of Darkness";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010000-1:383.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909. 1:383.";"[Samorat:] The Prince of darknesse is a Gentleman, <br>
Mahu, Mohu is his name.";"Suckling, Sir John.  ""The Goblins. A Comedy."" <i>Fragmenta avrea. A Collection of all the Incomparable Peeces, written by Sir John Svckling. And published by a Friend to perpetuate his memory. Printed by his owne Copies. </i>London: Humphrey Moseley, 1646.  25; act 3, scene 1.";"Danneck Martin"
" Let them come in.";"unedited";"Sir John Suckling";"The Goblins";"Suckling, Sir John.  ""The Goblins. A Comedy."" Fragmenta avrea. A Collection of all the Incomparable Peeces, written by Sir John Svckling. And published by a Friend to perpetuate his memory. Printed by his owne Copies. London: Humphrey Moseley, 1646.  43; act 4, scene 1 [normalized spelling].";"1638";"1638";"1638";"1638";"English";"[Pellegrin:]</i> Is't ev'n so? Why then, <br> 
<span class=""quote"">Farewell the plumed troops, </span>and the big wars, <br>
Which made ambition virtue.";"";"#009001 King's Men / #008003 LONDON_Blackfriars";"@002592_A38_D46 The Goblins";"";"WoPh_CulWar#030157 farewell glorious war";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909.";"[Pellegrin:]</i> I'st er'n so? Why then, <br> 
Farewell the plumed Troops, and the big Wars, <br>
Which made ambition vertue.";"Suckling, Sir John.  ""The Goblins. A Comedy."" Fragmenta avrea. A Collection of all the Incomparable Peeces, written by Sir John Svckling. And published by a Friend to perpetuate his memory. Printed by his owne Copies. London: Humphrey Moseley, 1646.  43; act 4, scene 1.";"Danneck Martin"
" To tell the secrets of my prison-house,";"ok";"Sir John Suckling";"The Goblins";"Suckling, Sir John.  ""The Goblins. A Comedy."" Fragmenta avrea. A Collection of all the Incomparable Peeces, written by Sir John Svckling. And published by a Friend to perpetuate his memory. Printed by his owne Copies. London: Humphrey Moseley, 1646.  49; act 5, lines 43-50 [normalized spelling].";"1638";"1638";"1638";"1638";"English";"[Peridor:] I've found it out, <br>
He does intend to fetch this stranger back, <br>
And give him Reginella, <br>
Or else - No, no, it must be that <br> 
His anger, and the search declare it;<br>
<span class=""quote"">The secret of the prison-house</span> shall out I swear.";"";"#009001 King's Men / #008003 LONDON_Blackfriars";"@002592_A38_D46 The Goblins";"";"WoPh#031122 secrets of my prison house";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909.";"[Peridor:] I've found it out, <br>
He doe's intend to fetch this stranger backe, <br>
And give him Reginella, <br>
Or else - No, no, it must be that <br> 
His anger, and the search declare it;<br>
<span class=""quote"">The secret of the prison-house</span> shall out I sweare.";"Suckling, Sir John.  ""The Goblins. A Comedy."" Fragmenta avrea. A Collection of all the Incomparable Peeces, written by Sir John Svckling. And published by a Friend to perpetuate his memory. Printed by his owne Copies. London: Humphrey Moseley, 1646.  49; act 5, lines 43-50.";"Rottmann Olivia"
" Let them come in.";"ok";"George Chapman / Henry Glapthorne";"Revenge for Honour";"Chapman, George or Henry Glapthorne.  ""Revenge for Honour: A Tragedy."" The Plays of George Chapman. Ed. Thomas Marc Parrott. 4 vols. New York: Russell and Russell, 1961. The Tragedies, Vol. 2, 475-538.  488; act 2, scene 1, lines 27-33.";"1642";"1642";"1642";"1642";"English";"[Simanthes:] With the pardon<br>
Of your most sacred Majesty, 'tis fit then<br>
Your great commands forbid the Prince's voyage:<br>
Boldness enforces youth to hard achievements<br>
Before their time, makes them <span class=""quote"">run forth like lapwings<br>
From their nest, part of the shell yet sticking<br>
Unto their downy heads</span>.";"";"";"@002824_A40_D54 Revenge for Honour";"";"WoKw#830006 lapwing shell";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies / Literary Studies";"@010000-2:39./@010080/@006323-Last accessed 10 March 2020.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909. 2, 39.<br>
Koeppel, Emil. Quellen-Studien zu den Dramen Chapman's, Massinger's, und Ford's. Trübner: Strassburg 1897.";"";"";"Wallrodt Rene"
" O my prophetic soul! My uncle!";"ok";"Thomas Killigrew";"Bellamira's Dream";"Killigrew, Thomas.  ""Bellamira's Dream."" <i>Comedies, and Tragedies. Written by Thomas Killigrew, Page of Honour to King Charles the First and Groom of the Bed Chamber to King Charles the Second]. </i>London: Henry Herringman, 1664. 465-516.  488; act 2, scene 4 [normalized spelling].";"1650";"1650";"1650";"1650";"English";"[Leopoldo:] I must find this Maid though thousand Difficulties oppose; 'tis the very Figure in my Sister's Dream. - O Bellamira,<span class=""quote""> thy prophetic soul </span>has foreseen all our Troubles both of mind and body.";"";"";"@005245 Bellamira's Dream";"";"WoTo#030015 prophetic soul";"Work unmarked";"Author unmarked";"Other dramatic genre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010082
Greenfield, Sayre. ""Quoting Hamlet in the Early Seventeenth Century."" Modern Philology 105.3 (2008): 510–34.";"[Leopoldo:] I must finde this Maid though thousand Difficulties oppose; 'tis the very Figure in my Sisters Dream. - O Bellamira,<span class=""quote""> thy prophetick soul </span>has foreseen all our Troubles both of minde and body.";"Killigrew, Thomas.  ""Bellamira her dream, part I."" Comedies, and Tragedies. Written by Thomas Killigrew, Page of Honour to King Charles the First and Groom of the Bed Chamber to King Charles the Second]. London: Henry Herringman, 1664. 465-516.  488; act 2, scene 4.";"   Hohl-Trillini Regula"
" O my prophetic soul! My uncle!";"ok";"Thomas Killigrew";"Cicilia and Clorinda Part 1";"Killigrew, Thomas.  ""Cicilia and Clorinda Part 1."" <i>Comedies, and Tragedies. Written by Thomas Killigrew, Page of Honour to King Charles the First and Groom of the Bed Chamber to King Charles the Second. </i>London: Henry Herringman, 1664. 216-284.  230; act 2, scene 3 [normalized spelling].";"1650";"1651";"1650";"1651";"English";"[Amadeo:] Sir, by Manlius we sent a message to great Otho; Clorinda 's <span class=""quote"">Prophetic soul </span>proposed it, our desires were few and short, being the sense of those minds which never yet were false; we only ask to be used like friends to the Romans; that we once dared to be enemies ought not to prejudice us, but rather show us worthy the honour of a peace, which, with honour, is all we ask, and then command us. ";"";"";"@005484 Cicilia and Clorinda";"";"WoTo#030015 prophetic soul";"Work unmarked";"Author unmarked";"Tragicomedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010005
Greenfield, Sayre.  ""Quoting Hamlet in the Early Seventeenth Century."" Modern Philology 105.3 (2008): 510–34.";"[Amadeo:] Sir, by Manlius we sent a message to great Otho; Clorinda 's <span class=""quote"">Prophetick soul </span>proposed it, our desires were few and short, being the sence of those minds which never yet were false; we only ask to be used like friends to the Romans; that we once dared to be enemies ought not to prejudice us, but rather shew us worthy the honour of a peace, which, with honour, is all we ask, and then command us. ";"Killigrew, Thomas.  ""Cicilia and Clorinda Part 1."" Comedies, and Tragedies. Written by Thomas Killigrew, Page of Honour to King Charles the First and Groom of the Bed Chamber to King Charles the Second. London: Henry Herringman, 1664. 216-284.  230; act 2, scene 3.";"   Hohl-Trillini Regula"
" Or to take arms against a sea of troubles,";"ok";"Cosmo Manuche";"The Just General";"Manuche, Cosmo.  <i>The Just General. A Tragi-Comedy. </i>London: G. Bedell et al., 1652.  61; act 5, scene 1 [normalized spelling].";"1652";"1652";"1652";"1652";"English";"[Delirus:] [...] We <br>
Are married to another world <i>Artesia</i>, let them <br>
Enjoy the happiness in this (if there be any in't) <br>
That are wedded to it, whom we with pity, not <br>
With envy must behold. And 'tis no little joy, amidst <br>
Our <span class=""quote"">sea of troubles</span>, to see thee thus prepared for <br>
Death; which we'll embrace as greedily, as <br>
Shipwrecked travellers do the longed-for shore [...].";"** This tragicomedy is Nr. 1058 in the DEEP database.";"";"@005485_D52 The Just General";"";"WoPh_NatLan#030067 sea of troubles";"Work unmarked";"Author unmarked";"Tragicomedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Fulltext database";"@010001-Last accessed 19 June 2009.";"[Delirus:] [...] We <br>
Are married to another world <i>Artesia</i>, let them <br>
Injoy the happiness in this (if there be any in't) <br>
That are wedded to it, whom we with pity, not <br>
With envy must behold. And 'tis no little joy, amid'st <br>
Our <span class=""quote"">sea of troubles</span>, to see thee thus prepar'd for <br>
Death; which we'l imbrace as greedily, as <br>
Shipwrackt travellers do the long'd for shoare [...].";"Manuche, Cosmo.  <i>The Just General. A Tragi-Comedy. </i>London: G. Bedell et al., 1652.  61; act 5, scene 1. ";"Gebhard Christian"
" A brother's murder. Pray can I not,";"ok";"Richard Faber";"A Brother's Murder";"Faber, Richard.  <i>A Brother's Murder. </i>Sheldwich: Lees Court, 1655.";"1655";"1655";"1655";"1655";"English";"<span class=""quote"">A Brother's Murder</span>";"";"";"@005258 A Brother's Murder";"";"WoPh#032285 brother's murder";"Work unmarked";"Author unmarked";"Tragedy";"";"";"TITLE";"";"Anthology or dictionary";"@010132/006323-Last accessed 10 March 2020.
Paul, Barbara. ""Titles from HAMLET."" 2000. http://www.barbarapaul.com/shake/hamlet.html. 22 October 2011.";"";"";"   Hohl-Trillini Regula"
" Let them come in.";"unedited";"_ Anonymous";"Lady Alimony";"Anon.  Lady Alimony, or, The alimony lady an excellent, pleasant, new comedy, duly authorized, daily acted and frequently followed. London: Thomas Vere and William Gilbertson, 1659.  B3 recto; act 2, scene 1 [normalized spelling].";"1659";"1659";"1659";"1659";"English";"[2nd Boy:] Thou stylest them rightly Tim; for they have played the snakes, and put off their old slough: <span class=""quote"">New Broom sweeps clean: Frosty age and youth suit not well together. </span>";"** This comedy is Nr. 1174 in the DEEP database.";"";"@005702_D59 Lady Alimony";"";"SuId#032208 youth and age don't go together";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010000-2:81.";"[2nd Boy:] Thou stiles them rightly Tim; for they have plaid the snakes, and put off their old slough: <span class=""quote"">New Broom sweeps clean: Frosty age and youth suit not well together. </span>";"Anon.  Lady Alimony, or, The alimony lady an excellent, pleasant, new comedy, duly authorized, daily acted and frequently followed. London: Thomas Vere and William Gilbertson, 1659.  B3 recto; act 2, scene 1.";"Danneck Martin"
" Fie on't! ah fie! 'tis an unweeded garden,";"provisional";"Richard Flecknoe";"A Short Discourse of the English Stage";"Flecknoe, Richard.  ""A Short Discourse of the English Stage."" <i>Love's kingdom a pastoral trage-comedy: not as it was acted at the theatre near Lincolns-Inn, but as it was written, and since corrected / by Richard Flecknoe; with a short treatise of the English stage, &c. by the same author. </i>London: R. Wood for the author, 1664.  G5 recto-G5 verso [normalized spelling].";"1660";"1660";"1660";"1660";"English";"For Plays, Shakespear was one of the first, who inverted the Dramatic Stile, from dull History to quick Comedy, upon whom Jonson refined; as Beaumont and Fletcher first writ in the Heroic way, upon whom Suckling and others endeavoured to refine again one saying wittily of his <span class=""quote"">Aglaura, </span>that 'twas full of fine flowers, but they seemed rather stuck, than growing there; as another of Shakespeare's writings, that 'twas <span class=""quote"">a fine Garden, but it wanted weeding.</span>";"";"";"@005320 A Short Discourse of the English Stage";"";"WoPh#030179 unweeded garden / NaBo@002567 Aglaura";"Work unmarked";"Author anonymous";"Other nonfiction";"Literature and theatre";"Narrator";"BODY OF TEXT";"MQ_VERBAL_Noun";"Shakespeare Studies / morethanonelexia";"@010000";"For Playes, Shakespear was one of the first, who inverted the Dramatick Stile, from dull History to quick Comedy, upon whom Iohnson refin'd; as Beaumont and Fletcher first writ in the Heroick way, upon whom Suckling and others endeavoured to refine agen one saying wittily of his Aglaura, that 'twas full of fine flowers, but they seem'd rather stuck, then growing there; as another of Shakespear's writings, that 'twas <span class=""quote"">a fine Garden, but it wanted weeding.</span>";"Flecknoe, Richard.  ""A Short Discourse of the English Stage."" Love's kingdom a pastoral trage-comedy: not as it was acted at the theatre near Lincolns-Inn, but as it was written, and since corrected / by Richard Flecknoe; with a short treatise of the English stage, &c. by the same author. London: R. Wood for the author, 1664.  G5 recto-G5 verso.";"   Hohl-Trillini Regula"
" Let them come in.";"ok";"Thomas Fuller";"History of the Worthies of England";"Fuller, Thomas.  <i>History of the Worthies of England. A New Edition.</i> London: Thomas Tegg, 1840.  71; chapter 18 ""Of Modern Battles"".";"1661";"1661";"1662";"1662";"English";"And though a truce may <span class=""quote"">give a comma or colon to the war, </span>nothing under a peace can put a perfect period thereunto.";"** This history book was first published in 1662, one year after Fuller's death.";"";"@005321 History of the Worthies of England";"";"SuId#039022 comma between love";"Work unmarked";"Author unmarked";"Other nonfiction";"History, (auto-)biography";"Narrator";"BODY OF TEXT";"Local reference";"Annotated Shakespeare edition";"@010082/@006323-Last accessed 10 March 2020.
Shakespeare, William. Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994.";"";"";"   Hohl-Trillini Regula"
" Let them come in.";"provisional";"Katherine Philips";"Pompey";"Philips, Katherine.  <i>Pompey. A Tragoedy. Acted with Great Applause.</i> London: John Crooke, 1663.  59; act 5, scene 5 [normalized spelling].";"1663";"1663";"1663";"1663";"English";"[Cleopatra:] And if to see a Brother <span class=""quote"">justly killed<br></span>
To Nature I as well as Reason yield.";"* Cleopatra talking to Caesar, after the death of her brother and before her coronation. ";"";"@005239_A63 Pompey (KaPh)";"";"WoPh#230196 justly killed";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Fulltext database";"@010001-Last accessed 10 June 2009.";"[Cleopatra:] And if to see a Brother <span class=""quote"">justly kill'd<br></span>
To Nature I as well as Reason yield.";"Philips, Katherine.  Pompey. A Tragoedy. Acted with Great Applause. London: John Crooke, 1663.  59; act 5, scene 5. ";"Tranter Maria"
" Ah, ha, boy! say'st thou so? art thou there,";"ok";"John Dryden";"The Wild Gallant";"Dryden, John.  ""The Wild Gallant."" <i>The Works of John Dryden. </i>Gen. ed. Alan Roper. 20 vols. Berkeley: University of California Press, 1962. Vol. 8, 1-91.  10; act 1, scene 1, lines 68-74.";"1663";"1663";"1669";"1669";"English";"[Bibber:] Well, in short, I was drunk; damnably drunk with Ale; great Hogen Mogen bloody Ale: I was porterly drunk; and that I hate of all things in Nature.<br>
[Burr (rising):] And of all things in Nature I love it best.<br>
[Bibber:] <span class=""quote"">Art thou there I'faith; and why, old Boy?</span><br>
[Burr:] Because when I am porterly drunk, I can carry my self.";"";"";"@005234_A63_D69 The Wild Gallant";"";"NaMa#004194 Truepenny, art thou there?";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Annotated edition";"@010007/@006323-Last accessed 10 March 2020.
Roper, Alan,  ed. The Works of John Dryden. 20 vols. Berkeley: University of California Press, 1956-1989. ";"";"";"Wallrodt Rene"
" [Within] Hillo, ho, ho, my lord!";"provisional";"Sir William D'Avenant";"Macbeth, A Tragedy";"D'Avenant, William.  ""Macbeth, A Tragedy."" <i>The Dramatic Works of Sir William D'Avenant. </i>Eds. James Maidment and W. H. Logan. 5 vols. Edinburgh: William Paterson, 1872-1874. Vol. 5, 295-395.  346-347; act 2, scene 5 [normalised spelling].";"1664";"1664";"1674";"1674";"English";"[Maid:] Yes, I have heard stories, how some men <br>
Have in such lonely places been affrighted <br>
With dreadful shapes and noises. (Macduff hollows.)<br>
[Lady Macduff:] But hark, my lord sure hollows; <br>
'Tis he; answer him quickly. <br>
[Servant:] <span class=""quote"">Illo, ho, ho, ho. </span>(Enter Macduff.)<br>
[Lady Macduff:] Now I begin to see him: are you afoot, my Lord? ";"";"";"@005252_D74 Macbeth, A Tragedy (WdA)";"";"WoPh#030072 hillo ho ho";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Fulltext database";"@010001-Last accessed 5 May 2010.";"[Maid:] Yes, I have heard stories, how some men <br>
Have in such lonely places been affrighted <br>
With dreadful shapes and noises. (Macduff hollows.)<br>
[Lady Macduff:] But hark, my Lord sure hollows; <br>
'Tis he; answer him quickly. <br>
[Servant:] <span class=""quote"">Illo, ho, ho, ho. </span>(Enter Macduff.)<br>
[Lady Macduff:] Now I begin to see him: are you a foot, My Lord? ";"D'Avenant, Sir William.  Macbeth, A Tragedy. London: A. Clark, 1674.  24; act 2, scene 4.";"Tranter Maria"
