"Location";"Status";"Authors";"Title";"Bibliographical reference";"Composition (year_from)";"Composition (year_to)";"First publication (year_from)";"First publication (year_to)";"Language";"Text";"Comment";"General reference";"Line reference";"Overlap/Similarity";"Modifications";"Marking for work";"Marking for author";"Genre";"Subject";"Narrative voice";"Textual functions";"Intertextual relations";"Source";"Bib. ref. source";"URL";"Internal comment";"Contributor"
" I do not know from what part of the world";"unedited";"William Rowley";"A Match at Midnight";"Rowley, William.  A Match at Mid-Night. A Pleasant Comoedie: As it hath beene Acted by the Children of the Revells. Written by VV. R. London: Aug. Mathewes for William Sheares, 1633.  H3 recto [spelling normalized].";"1622";"1622";"1622";"1622";"English";"[Alexander:] No, no, no; I will not go down (makes himself unready) now I think on't. <br>
[Widow:] Why, what do you mean, <span class=""quote"">you will not be so uncivil to unbrace you here? </span><br>
[Alexander:] By these Buckles I will, and what they will think on't [...].";"";"#009015 Revels Company / #008009 LONDON_Red Bull";"@002027_A22_D33 A Match at Midnight";"";"WoMo#031150 unbrace";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Annotated edition_Literature)";"@010002-38.
Ribner, Irving, ed.  Cyril Tourneur. The Atheist's Tragedy, or The Honest Man's Revenge. London: The Broadwater Press, 1964.  38.";"[Alexander:] No, no, no; I will not goe downe (makes himselfe vnready) novv I thinke on't. <br>
[Widow:] Why, what doe you meane, you will not bee so uncivill to unbrace you here? <br>
[Alexander:] By these Buckles I will, and what they will thinke on't [...].";"Rowley, William.  A Match at Mid-Night. A Pleasant Comoedie: As it hath beene Acted by the Children of the Revells. Written by VV. R. London: Aug. Mathewes for William Sheares, 1633.  H3 recto.";"Reitzer Elliot"
" I do not know from what part of the world";"unedited";"Thomas Heywood / William Rowley";"Fortune by Land and Sea";"Heywood, Thomas.  ""Fortune by Land and Sea."" The Dramatic Works, Now First Collected with Illustrative Notes and A Memoir of the Author in Six Volumes. London: John Pearson, 1874. Vol. 6, 359-435.  389 [normalized spelling].";"1623";"1623";"1623";"1623";"English";"[Young Forester:] I have killed a man, but fairly as I am a Gentleman, without all base advantage in even trial of both our desperate fortunes. <br>
[Anne:] And hand to hand? <br>
[Young Forester:]<span class=""quote""> In single opposition.</span>";"";"#009012 Lady Elizabeth's Men / #008004 LONDON_Cockpit";"@002069_A23_D55 Fortune by Land and Sea";"";"WoPh#031161 in single opposition";"Work unmarked";"Author unmarked";"Tragicomedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909.";"[Young Forester:] I have kild a man, but fairly as I am a Gentleman, without all base advantage in even tryal of both our desperate fortunes. <br>
[Anne:] And hand to hand? <br>
[Young Forester:]<span class=""quote""> In single opposition.</span>";"Heywood, Thomas.  ""Fortune by Land and Sea."" The Dramatic Works, Now First Collected with Illustrative Notes and  A Memoir of the Author in Six Volumes. London: John Pearson, 1874. Vol. 6, 359-435.  389.";"Danneck Martin"
" I do not know from what part of the world";"unedited";"Thomas Heywood";"Gynaikeion";"Heywood, Thomas.  Gynaikeion. or, Nine bookes of various history. Concerninge women inscribed by ye names of ye nine Muses. Written by Thom: Heywoode. London: Adam Islip, 1624.  S3 recto [197]; book 3 ""Melpomene"" [normalized spelling].";"1624";"1624";"1624";"1624";"English";"[...] there, and rose again in Burgoigne. But the greater miracle is behind <span class=""quote"">(for thereby hangs a tale.)</span> This man sued a divorce, and was separated from his wife [...].";"";"";"@005148 Gynaikeion";"";"WoPh#035082 thereby hangs a tale";"Work unmarked";"Author unmarked";"Prose unspecified";"";"Narrator";"BODY OF TEXT";"";"Electronic search (Fulltext database_Literature)";"@010048";"[...] there, and rose againe in Burgoigne. But the greater miracle is behind <span class=quote"">(for therby hangs a tale.)</span> This man sued a diuorce, and was separated from his wife [...].";"Heywood, Thomas.  Gynaikeion. or, Nine bookes of various history. Concerninge women inscribed by ye names of ye nine Muses. Written by Thom: Heywoode. London: Adam Islip, 1624.  S3 recto [197]; book 3 ""Melpomene"".";"  Hohl Regula"
" I do not know from what part of the world";"unedited";"James Shirley";"Love Tricks, or The School of Compliments";"Shirley, James.  ""Love Tricks, or The School of Compliments."" The Dramatic Works and Poems of James Shirley. Now first collected, with notes by the late William Gifford, Esq., and additional notes [...] by Alexander Dyce. 6 vols. London: John Murray, 1833. Vol. 1, 1-97.  43; act 3, scene 5 and 59; act 4, scene 1.";"1625";"1625";"1625";"1625";"English";"[Bubulcus:] [...] <span class=""quote"">O that I were a flea upon his lip, <br></span>
There would I suck for ever, and not skip. ";"";"#009012 Lady Elizabeth's Men / #008004 LONDON_Cockpit";"@002158_A25_D31 Love Tricks, or The School of Compliments";"";"SuId#030600 wish to be a flea, glove, intimate object of beloved";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909.";"[Bubulcus:] <span class=""quote"">O that I were a flea upon his lip, <br></span>
There would I sucke for ever, and not skip. ";"Shirley, James.  The Schoole of Complement. As It Was Acted by her Maiesties Servants at the Private house in Drury Lane. E. A. for Francis Constable. 1631.  F1 recto [31]; act 4, scene 1.";"  Hohl Regula"
" I do not know from what part of the world";"unedited";"Philip Massinger";"A New Way to Pay Old Debts";"Massinger, Philip.  ""A New Way to Pay Old Debts."" The Plays and Poems of Philip Massinger. Eds. Philip Edwards and Colin Gibson. 5 vols. Oxford: Clarendon Press, 1976. Vol. 2, 293-377.  301-301; act 1, scene 1 [normalized spelling].";"1626";"1626";"1626";"1626";"English";"[Welborne:] They are well rewarded <br>
That beggar themselves to make such cuckolds rich. <br>
Thou viper, thankless viper; impudent bawd! <br> 
But since you are grown forgetful, I will help <br>
Your memory, and <span class=""quote"">tread thee into mortar:<br> </span>
Not leave one bone unbroken. ";"";"#009009 Queen Henrietta's Men / #008004 LONDON_Cockpit";"@002180_A26_D33 A New Way to Pay Old Debts";"";"WoPh#005060 tread enemy into mortar";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909.";"[Welborne:] They are well rewarded <br>
That begger themselues to make such cuckolds rich. <br>
Thou viper thanklesse viper; impudent bawde! <br> 
But since you are grow'n forgetfull, I will helpe <br>
Your memory, and tread thee into mortar: <br> 
Not leaue one bone vnbroken. ";"Massinger, Philip.  ""A New Way to Pay Old Debts."" The Plays and Poems of Philip Massinger. Eds. Philip Edwards and Colin Gibson. 5 vols. Oxford: Clarendon Press, 1976. Vol. 2, 293-377.  301-301; act 1, scene 1.";"Danneck Martin"
" I do not know from what part of the world";"unedited";"John (1) Ford";"The Queen";"Ford, John.  The Queen, Or The Excellency Of Her Sex. An Excellent old Play. Found out by a Person of Honour, and given to the Publisher, Alexander Goughe. London. T. N. for Thomas Heath, 1653.  D1 verso; act 3. ";"1627";"1627";"1627";"1627";"English";"[Pynto:] Avant, I saw twelve dozen of Cuckolds in the middle region of the air, galloping on a black Jack, <span class=""quote"">Eastward ho. </span>[...] Now, now, now, my brains burn in Sulphur, and thus will I stalk about, and swim through a whole Element of dainty, neat, brisk, rich claret, canary, or maligo. Am not I Pynto, <span class=""quote"">have not I hiren here? </span>What art thou, a full moon, or a moon calf?";"";"";"@002224_A27_D53 The Queen";"";"NaMa#032204 have we not Hiren here / NaMa#004193 Irene or Hiren the Fair Greek / NaBo@001473 Eastward Ho!";"Work unmarked";"Author unmarked";"Tragicomedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Electronic search (Fulltext database_Literature)";"@010001";"[Pynto:] Avant, I saw twelve dozen of Cuckolds in the middle region of the air, galloping on a black Jack, <span class=""quote"">Eastward ho. </span>[...] Now, now, now, my brains burn in Sulphur, and thus will I stalk about, and swim through a whole Element of dainty, neat, brisk, rich claret, canary, or maligo. Am not I Pynto, <span class=""quote"">have not I hiren here? </span>What art thou, a full moon, or a moon calf?";"Ford, John.  The Queen, Or The Excellency Of Her Sex. An Excellent old Play. Found out by a Person of Honour, and given to the Publisher, Alexander Goughe. London. T. N. for Thomas Heath, 1653.  D1 verso; act 3.";"  Hohl Regula"
" I do not know from what part of the world";"unedited";"Sir William D'Avenant";"The Cruel Brother";"D'Avenant, Sir William.  ""The Cruel Brother."" The Dramatic Works of Sir William D'Avenant. Eds. James Maidment and W. H. Logan. 5 vols. Edinburgh: William Paterson, 1872-1874. Vol. 1, 117-197.  139; act 2, scene 1.";"1627";"1627";"1627";"1627";"English";"[Duke:] <span class=""quote"">Excellent wretch!</span> I am undone with joy.";"";"";"@002202_A27_D30 The Cruel Brother";"";"WoPh#032024 excellent wretch";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010006-13.
Williams, John Davis Ellis.  Sir William Davenant's relation to Shakespeare: With an analysis of the Chief Characters of Davenant's Plays. PhD Strassburg 1905.  13.";"[Lucio:] Excellent wretch! I am vndone with ioy [...]";"D'Avenant, Sir William.  The Crvell Brother. A Tragedy. As it was presented, at the priuate House, in the Blacke-Fryers: London: A. M. for John Waterson, 1630.  D1 verso; act 2, scene 1, line 125.";"Heeg Stefanie"
" I do not know from what part of the world";"unedited";"Thomas Heywood";"A Maidenhead Well Lost";"Heywood, Thomas.  ""A Maidenhead Well Lost."" The Dramatic Works, Now First Collected with Illustrative Notes and A Memoir of the Author in Six Volumes. London: John Pearson, 1874. Vol. 4, 97-165.  143; act 3 [normalized spelling].";"1629";"1629";"1629";"1629";"English";"[Clown:] I confess it; but whether you have served him well, or no, <span class=""quote"">there hangs a Tale.</span>";"";"#009009 Queen Henrietta's Men / #008004 LONDON_Cockpit";"@002289_A29_D34 A Maidenhead Well Lost";"";"WoPh#035082 thereby hangs a tale";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Electronic search (Fulltext database_Literature)";"@010001";"[Clown:] I confesse it; but whether you haue seru'd him well, or no, <span class=""quote"">there hangs a Tale. </span>";"Heywood, Thomas.  ""A Maidenhead Well Lost."" The Dramatic Works, Now First Collected with Illustrative Notes and A Memoir of the Author in Six Volumes. London: John Pearson, 1874. Vol. 4, 97-165.  143; act 3.";"  Hohl Regula"
" O my prophetic soul! My uncle!";"ok";"Philip Massinger";"The Emperor of the East";"Massinger, Philip.  ""The Emperor of the East."" The Plays and Poems of Philip Massinger. Eds. Philip Edwards and Colin Gibson. 5 vols. Oxford: Clarendon Press, 1976. Vol. 3, 401-488.  423; act 1, scene 2 [normalized spelling].";"1631";"1631";"1631";"1631";"English";"[Athenais:] If I could leave my understanding to you,<br>
It were superfluous to make division<br>
Of whatsoever else I can bequeath you,<br>
But to avoid contention, I allot<br>
An equal portion of my possessions<br>
To you my sons: but unto thee my daughter,<br>
My joy, my darling (pardon me though I<br>
Repeat his words) if <span class=""quote"">my prophetic soul</span><br>
Ready to take her flight, can truely guess at<br>
Thy future fate, I leave the strange assurance<br>
Of the greatness thou art born to, unto which<br>
Thy brothers shall be proud to pay their service.<br>";"";"";"@002333_A31_D32 The Emperor of the East";"";"WoPh#030015 prophetic soul";"Work unmarked";"Author unmarked";"Tragicomedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010005
Greenfield, Sayre. ""Quoting Hamlet in the Early Seventeenth Century."" Modern Philology 105.3 (2008): 510–534. ";"[Athenais:] If I could leaue my vnderstanding to you,<br>
It were superfluous to make diuision<br>
Of whatsoeuer els I can bequeath you,<br>
But to auoide contention, I allot<br>
An equall portion of my possessions<br>
To you my sonnes: but vnto thee my daughter,<br>
My ioy, my darling (pardon mee though I<br>
Repeate his words) if <span class=""quote"">my prophetick soule</span><br>
Ready to take her flight, can truely ghesse at<br>
Thy future fate, I leaue the strange assurance<br>
Of the greatenesse thou art borne to, vnto which<br>
Thy brothers shall be proud to pay their seruice.<br>";"Massinger, Philip.  The Emperovr of the East. A Tragae-Comoedie. The Scaene Constantinople. As it hath bene diuers times acted, at the Blackfriers, and Globe Play-houses, by the Kings Maiesties Seruants. Written by Philip Massinger. London: Thomas Harper for John Waterson, 1632.  C4 verso.; act 1, scene 2.";"  Hohl Regula"
" To be, or not to be: that is the question:";"provisional";"Philip Massinger";"The Emperor of the East";"Massinger, Philip.  ""The Emperor of the East."" The Plays and Poems of Philip Massinger. Eds. Philip Edwards and Colin Gibson. 5 vols. Oxford: Clarendon Press, 1976. Vol. 3, 401-488.  443-444; act 3, scene 2 [normalized spelling].";"1631";"1631";"1632";"1632";"English";"[Athenais:] [...] shall I,<br>
His vassal from obscurity raised by him<br>
To this so eminent light, presume to appoint him<br>
<span class=""quote"">To do, or not to do </span>this, or that: when wives<br>
Are well acommodated by their husbands<br>
With all things both for use, and ornament,<br>
Let them fix there, and never dare to question<br>
Their wills or actions.";"";"";"@002333_A31_D32 The Emperor of the East";"";"WoSn#030065 to x or not to x";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Electronic search (Fulltext database_Literature)";"@010000-Last accessed 23 February 2007.";"[Athenais:] [...] shall I,<br>
His vassall from obscurity rais'd by him<br>
To this so eminent light, presume to appoint him<br>
<span class=""quote"">To do, or not to do </span>this, or that: when wiues<br>
Are well aocommodated by their husbands<br>
With all things both for vse, and ornament,<br>
Let them fix there, and neuer dare to question<br>
Their wils or actions.";"Massinger, Philip.  The Emperovr of the East. A Tragae-Comoedie. The Scaene Constantinople. As it hath bene diuers times acted, at the Blackfriers, and Globe Play-houses, by the Kings Maiesties Seruants. Written by Philip Massinger. London: Thomas Harper for John Waterson, 1632.  F3 verso; act 3, scene 2. ";"  Hohl Regula"
" I do not know from what part of the world";"unedited";"John (1) Ford";"'Tis Pity She's a Whore";"Ford, John  ""'Tis Pity She's a Whore."" The Works of John Ford. Eds. Alexander Dyce and William Gifford. London: Lawrence and Bullen, 1869. 1:107-208.  189; act 5, scene 1 [normalized spelling].";"1631";"1631";"1631";"1631";"English";"[Annabella:] [...] Would thou hadst been lesse subject to those <span class=""quote"">Stars <br>
That luckless reigned at my Nativity </span>[...].";"";"";"@002329_A31_D33 'Tis Pity She's a Whore";"";"WoPh_NatSky#031155 stars reigned at nativity";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Annotated edition_Literature)";"@010002-42.
Ribner, Irving, ed.  Cyril Tourneur. The Atheist's Tragedy, or The Honest Man's Revenge. London: The Broadwater Press, 1964.  42.";"";"";"Reitzer Elliot"
" I do not know from what part of the world";"unedited";"John (1) Ford";"Love's Sacrifice";"Ford, John.  ""Love's Sacrifice."" The Works of John Ford. Eds. Alexander Dyce and William Gifford. London: Lawrence and Bullen, 1869. 2:1-108.  63; act 3, scene 2.";"1632";"1632";"1632";"1632";"English";"[D'Avolos:]</i> A shrewd ominous token; <br>
<span class=""quote"">I like not that neither.</span> <br>
[Duke:] Again! What is't you like not?";"";"#009009 Queen Henrietta's Men / #008004 LONDON_Cockpit";"@002360_A32_D33 Love's Sacrifice";"";"SuMe#005059 do not like it, will not say what";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909.";"";"";"Danneck Martin"
" Is it not monstrous that this player here,";"ok";"William Hemings";"The Fatal Contract";"Hemings, William.  The Fatal Contract, A French Tragedy. As it was Acted vvith great Applause by her Majesties Servants. Written by William Hemings [...]. Printed by the Original Copy. London: J. M., 1653.  27.";"1633";"1633";"1633";"1633";"English";"[Landrey:] Most true, you wept.<br>
[Queen:] <span class=""quote"">As a good Actor in a play would do,<br>
Whose fancy works (as if he waking dreamt)<br>
Too strongly on the Object that it copes with,<br>
Shaping realities from mockeries;<br>
And so the queen did weep.</span> [...]<br>
<span class=""quote"">By this good night<br>
I think I could become the Stage as well<br>
As any she that sels her breath in publique.</span>";"The author was the son of Shakespeare's fellow actor and editor John Heminge.";"#009009 Queen Henrietta's Men / #008004 LONDON_Cockpit / #008008 LONDON_Salisbury Court";"@002412_A33_D53 The Fatal Contract";"";"SuMe#032113 speech tears";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"";"Secondary (Academic_Shakespeare)";"@010083
Adams, Joseph Quincy, Jr. ""William Heminge and Shakespeare."" Modern Philology 12.1 (May 1914): 51-64.";"";"";"  Hohl Regula"
" Fie upon't! foh! About, my brain! I have heard";"ok";"William Hemings";"The Fatal Contract";"Hemings, William.  The Fatal Contract, A French Tragedy. As it was Acted vvith great Applause by her Majesties Servants. Written by William Hemings [...]. Printed by the Original Copy. London: J. M., 1653.  E2 verso;  act 3, scene 1.";"1633";"1633";"1633";"1633";"English";"[Crotilda as the eunuch Castrato:] Is't even so, work and <span class=""quote"">about my brain,</span><br>
I'm lost for ever if not close again.</span>";"The author was the son of Shakespeare's fellow actor and editor John Heminge.";"#009009 Queen Henrietta's Men / #008004 LONDON_Cockpit / #008008 LONDON_Salisbury Court";"@002412_A33_D53 The Fatal Contract";"";"WoPh#030415 about my brain";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"";"Secondary (Academic_Shakespeare)";"@010083
Adams, Joseph Quincy, Jr. ""William Heminge and Shakespeare."" Modern Philology 12.1 (May 1914): 51-64.";"";"";"  Hohl Regula"
" O good Horatio, I'll take the ghost's word for a";"ok";"William Hemings";"The Fatal Contract";"Hemings, William.  The Fatal Contract, A French Tragedy. As it was Acted vvith great Applause by her Majesties Servants. Written by William Hemings [...]. Printed by the Original Copy. London: J. M., 1653.  49 [normalized spelling].";"1633";"1633";"1633";"1633";"English";"[Clotair:] <span class=""quote"">I'll take thy word, <i>Eunuch, </i>for the Kingdom's wealth.</span>";"The author was the son of Shakespeare's fellow actor and editor John Heminge.";"";"@002412_A33_D53 The Fatal Contract";"";"WoPh##030132 take somebody's word";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"";"Secondary (Academic_Shakespeare)";"@010083
Adams, Joseph Quincy, Jr. ""William Heminge and Shakespeare."" Modern Philology 12.1 (May 1914): 51-64.";"[Clotair:] <span class=""quote"">I'l take thy word, <i>Eunuch, </i>for the Kingdom's wealth.</span>";"Hemings, William.  The Fatal Contract, A French Tragedy. As it was Acted vvith great Applause by her Majesties Servants. Written by William Hemings [...]. Printed by the Original Copy. London: J. M., 1653.  49.";"  Hohl Regula"
" O my prophetic soul! My uncle!";"ok";"William Hemings";"The Fatal Contract";"Hemings, William.  The Fatal Contract, A French Tragedy. As it was Acted vvith great Applause by her Majesties Servants. Written by William Hemings [...]. Printed by the Original Copy. London: J. M., 1653.  19; act 2, scene 1 [normalized spelling].";"1633";"1633";"1633";"1633";"English";"[Old Brissac:] Pray let me see the Ring; yes it was hers,<br>
And she would say she'd never part with it<br>
But when she meant to wed; if y'have married her,<br>
Or have her promise riveted to yours,<br>
Tell me but where she is, I'll  be content,<br>
For I in losing her have lost my joy.<br>
[Charles Brissac:] Is she not then within?<br>
[Old Brissac:] Yes too much; oh no<br>
The house contains her not, she is not here,<br>
Nor is for ought I know at all.<br>
[Clovis the Prince:] <span class=""quote"">O my prophetic soul, </span>then 'tis no idle fear.";"The author was the son of Shakespeare's fellow actor and editor John Heminge.";"";"@002412_A33_D53 The Fatal Contract";"";"WoPh#030015 prophetic soul";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"";"Secondary (Academic_Shakespeare)";"@010005/@010083
Greenfield, Sayre. ""Quoting Hamlet in the Early Seventeenth Century."" Modern Philology 105.3 (2008): 510–34.<br>
Adams, Joseph Quincy, Jr. ""William Heminge and Shakespeare."" Modern Philology 12.1 (May 1914): 51-64.";"[Old Brissac:] Pray let me see the Ring; yes it was hers,<br>
And she would say she'd never part with it<br>
But when she ment to wed; if y'have married her,<br>
Or have her promise rivited to yours,<br>
Tell me but where she is i'l be content,<br>
For I in losing her have lost my joy.<br>
[Charles Brissac:] Is she not then within?<br>
[Old Brissac:] Yes too much; oh no<br>
The house containes her not, she is not here,<br>
Nor is for ought I know at all.<br>
[Clovis the Prince:] <span class=""quote"">O my prophetique soul, </span>then 'tis no idle fear.";"Hemings, William.  The Fatal Contract, A French Tragedy. As it was Acted vvith great Applause by her Majesties Servants. Written by William Hemings [...]. Printed by the Original Copy. London: J. M., 1653.  19; act 2, scene 1.";"  Hohl Regula"
" And with the incorporal air do hold discourse?";"ok";"William Hemings";"The Fatal Contract";"Hemings, William.  The Fatal Contract, A French Tragedy. As it was Acted vvith great Applause by her Majesties Servants. Written by William Hemings [...]. Printed by the Original Copy. London: J. M., 1653.  41 [normalized spelling].";"1633";"1633";"1633";"1633";"English";"[Clotair:] <span class = ""quote"">Whom d'ye hold discourse with, the air?</span><br>
Bethink yourself, this is no time to dally. ";"";"";"@002412_A33_D53 The Fatal Contract";"";"WoKw#036032 hold discourse air";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"";"Secondary (Academic_Shakespeare)";"@010083-54.";"[Clota:] <span class = ""quote"">Whom d'ee hold discourse with, the air?</span><br>
Bethink your self, this is no time to dallie. ";"Hemings, William.  The Fatal Contract, A French Tragedy. As it was Acted vvith great Applause by her Majesties Servants. Written by William Hemings [...]. Printed by the Original Copy. London: J. M., 1653.  41.";"  Hohl Regula"
" And that his soul may be as damn'd and black";"ok";"William Hemings";"The Fatal Contract";"Hemings, William.  The Fatal Contract, A French Tragedy. As it was Acted vvith great Applause by her Majesties Servants. Written by William Hemings [...]. Printed by the Original Copy. London: J. M., 1653.  41 [normalized spelling].";"1633";"1633";"1633";"1633";"English";"[Eunuch:] [...] If (in her proud desire) I do prevent<br>
Her lust this second time, before the third<br>
<span class=""quote"">She may repent and save her loathed soul,<br>
Which my revenge would damn; </span>yet were she crossed,<br>
Her lust being now at full flood in her,<br>
And no way left to quench her burning flame,<br>
Her drier bones would make a bonfire,<br>
Fit for the Devill to warm his hands by [...].";"";"";"@002412_A33_D53 The Fatal Contract";"";"SuMe#032029 kill him drunk so hell go to hell";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"";"Secondary (Academic_Shakespeare)";"@010083-54.";"[Eunuch:] [...] If (in her proud desire) I do prevent<br>
Her lust this second time, before the third<br>
<span class=""quote"">She may repent and save her loathed soul,<br>
Which my revenge would damn; </span>yet were she crost,<br>
Her lust being now at full flood in her,<br>
And no way left to quench her burning flame,<br>
Her dryer bones would make a bonfire,<br>
Fit for the Devill to warm his hands by [...].";"Hemings, William.  The Fatal Contract, A French Tragedy. As it was Acted vvith great Applause by her Majesties Servants. Written by William Hemings [...]. Printed by the Original Copy. London: J. M., 1653.  41.";"  Hohl Regula"
" My pulse, as yours, doth temperately keep time,";"ok";"William Hemings";"The Fatal Contract";"Hemings, William.  The Fatal Contract, A French Tragedy. As it was Acted vvith great Applause by her Majesties Servants. Written by William Hemings [...]. Printed by the Original Copy. London: J. M., 1653.  73.";"1633";"1633";"1633";"1633";"English";"[Clovis:] I am no spirit; tast <span class=""quote"">my active pulse,<br>
And you shall find it makes such harmony<br>
As youth and health enjoy.</span>";"";"";"@002412_A33_D53 The Fatal Contract";"";"SuId#030766 regular pulse";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"";"Secondary (Academic_Shakespeare)";"@010083
Quincy Adams, Jr., Joseph.  ""William Heminge and Shakespeare."" Modern Philology 12.1 (May 1914): 51-64.";"";"";"  Hohl Regula"
" But virtue, as it never will be moved,";"ok";"W. B.";"The Philosopher's Banquet, Third Edition";"B., W.  The philosophers banquet Newly furnished and decked forth with much variety of many severall dishes, that in the former service were neglected [...]. Newly corrected and inlarged, to almost as much more. By W.B. Esquire. London: John Beale for Nicholas Vavasour, 1633.  326-327 [normalized spelling].";"1633";"1633";"1633";"1633";"English";"We desire forbidden things, and that is the perversenesse of your flesh, that will not be brideled with no lawful bounds, and wee see by experience that many men that have beautiful wives neglect their own better, and pray upon others more deformed. <span class=""quote"">For Virtue as it never will be moved, though lewdness court it in the shape of heaven; So Lust, though to a radiant Angel linked, will sort itself in a terrestrial bed, and prey on garbage.</span>";"";"";"@005151 The Philosopher's Banquet (Third Edition)";"";"WoSp#030026 virtue and lust";"Work unmarked";"Author unmarked";"Anthology";"";"Narrator";"BODY OF TEXT";"MQ_ANOMALY_Poetryswitch";"Secondary (Academic_Shakespeare)";"@010068
Schultz, Howard. ""An Early Hamlet Allusion."" The Shakespeare Association Bulletin 16.1 (1941): 50-51.";"We desire forbidden things, and that is the perversenesse of your flesh, that will not be brideled with no lawfull bounds, and wee see by experience that many men that have beautiful wives neglect their own better, and pray upon others more deformed. <span class=""quote"">For Vertue as it never will be mou'd, though lewdness court it in the shape of heaven; So Lust, though to a radiant Angell linckt, will sort it selfe in a terrestrial bed, and prey on garbige.</span>";"B., W.  The philosophers banquet Newly furnished and decked forth with much variety of many severall dishes, that in the former service were neglected [...]. Newly corrected and inlarged, to almost as much more. By W.B. Esquire. London: John Beale for Nicholas Vavasour, 1633.  326-327.";"  Hohl Regula"
" I do not know from what part of the world";"unedited";"William Hemings";"The Fatal Contract";"Hemings, William.  The Fatal Contract, A French Tragedy. As it was Acted vvith great Applause by her Majesties Servants. Written by William Hemings [...]. Printed by the Original Copy. London: J. M., 1653.  F2 recto [normalized spelling].";"1633";"1633";"1633";"1633";"English";"[...] Nay, I have done; <span class=""quote"">beware of jealousy;<br></span>
I would not have you nourish jealous thoughts [...].";"";"";"@002412_A33_D53 The Fatal Contract";"";"WoPh#005088 beware of jealousy";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"";"Secondary (Academic_Shakespeare)";"@010083-58.
Adams, Joseph Quincy, Jr. 'William Heminge and Shakespeare.' Modern Philology 12:1 (May, 1914): 51-64. 58.";"[...] Nay, I have done; <span class=""quote"">beware of jealousie;<br></span>
I would not have you nourish jealous thoughts [...].";"Hemings, William.  The Fatal Contract, A French Tragedy. As it was Acted vvith great Applause by her Majesties Servants. Written by William Hemings [...]. Printed by the Original Copy. London: J. M., 1653.   F2 recto.";"  Hohl Regula"
