"Location";"Status";"Authors";"Title";"Bibliographical reference";"Composition (year_from)";"Composition (year_to)";"First publication (year_from)";"First publication (year_to)";"Language";"Text";"Comment";"General reference";"Line reference";"Overlap/Similarity";"Modifications";"Marking for work";"Marking for author";"Genre";"Subject";"Narrative voice";"Textual functions";"Intertextual relations";"Source";"Bib. ref. source";"URL";"Internal comment";"Contributor"
" I should be greeted, if not from Lord Hamlet.";"unedited";"Thomas zzzMiddleton";"A Trick to Catch The Old One";"Middleton, Thomas.  ""A Trick to Catch the Old One."" The Collected Works. Gen. eds. Gary Taylor and John Lavagnino. Oxford: Clarendon Press, 2007. 377-413.  400; act 4, scene 2.";"1605";"1605";"1605";"1605";"English";"[Lucre:] [...] <span class=""quote"">here's none but friends </span>[...].";"Nathan Field, who uses this expression in his <i>Amends for Ladies</i> (1610), probably acted in this play.";"Children of Paul&#039;s / Unknown, London";"@001467 A Trick to Catch the Old One";"";"#05148 here is none but friends";"Unmarked";"Unmarked";"Comedy";"tbe";"Dialogue";"Body of text";"Local reference";"Annotated edition";"@010049-273.
Peery, William.  The Plays of Nathan Field: Edited from the Original Quartos with Introduction and Notes. Austin: The University of Texas Press, 1950.  273.";"[Lucre:] [...] <span class=""quote"">here's none but friends </span>[...].";"Middleton, Thomas.  A Trick to catch the Old-one. As it hath beene lately Acted, by the Children of Paules. London: George Eld, 1608.  N.p.; act 4.";"Reitzer Elliot"
" I should be greeted, if not from Lord Hamlet.";"unedited";"Elizabeth, Viscountess Falkland  Cary";"The Tragedy of Mariam";"Cary, Elizabeth, Viscountess Falkland.  ""The Tragedy of Mariam."" English Renaissance Drama: A Norton Anthology New York: Norton, 2002. 615-671.  666; act 5, scene 1, lines 41-44.";"1605";"1605";"1605";"1605";"English";"[Nuntio:] She told her that her death was too too good,<br>
And that already <span class=""quote"">she had lived too long.<br></span>
She said she shamed to have a part in blood<br>
Of her that did the princely Herod wrong. ";"";"Unknown";"@001481 Mariam, the Fair Queen of Jewry";"";"#002082 I have lived too long";"Unmarked";"Unmarked";"Tragedy";"WOMAN WRITER";"Dialogue";"Body of text";"Local reference";"Reading (WordWeb Team)";"";"";"";"  Hohl Trillini Regula"
" I should be greeted, if not from Lord Hamlet.";"unedited";"John zzzMarston";"The Fawn, or Parasitaster ";"Marston, John.  ""The Fawne."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 2:139-226.  147-148; act 1, scene 1 [spelling normalized].";"1605";"1605";"1605";"1605";"English";"[Renaldo:] [...] <span class=""quote"">My Prince and brother, let my blood and love<br>
challenge the freedom of one question</span> [...]. <br>
[Ferrara explains why he wants to leave] <br>
[Renaldo:] <span class=""quote"">I commend all to your wisdom, and yours to the wisest. <br></span>
[...] (exit).<br>
[Hercules, disguised Duke Ferrara:] <span class=""quote"">And now thou Ceremonious sovereignty <br>
Ye proud severer statefull Complements <br>
The secret arts of <i>Rule</i>, I put you off </span>[...].";"";"";"@001455 Parasitaster, or The Fawn";"scene";"#005095 parting and good wishes after explanation";"Unmarked";"Unmarked";"Comedy";"check spelling of original text in changed original edition";"Dialogue";"Body of text";"Local reference";"Annotated edition";"@010032-15.
Nibbe, Hunold.  The Freire by Edward Sharpham nach der Quarto von 1607 herausgegeben von Hunold Nibbe. Louvain: A. Uystpruyst, 1912.  15.";"[Renaldo:] [...] let my bloud and loue challenge the freedome of one question [...]. <br>
[Ferrara explains why he wants to leave] <br>
[Renaldo:] I commend all to your wisedome, and yours to the wisest. 
[...] (exit)<br>
[Hercules, disguised Duke Ferrara:] And now thou Ceremonious souerainty <br>
Ye proud seuerer statefull Complements <br>
The secret artes of <i>Rule</i>, I put you off [...].";"Marston, John.  ""The Fawne."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 2:139-226.  147-148; act 1, scene 1.";"Reitzer Elliot"
" I should be greeted, if not from Lord Hamlet.";"unedited";"John zzzMarston";"The Fawn, or Parasitaster";"Marston, John.  ""The Fawne."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 2:139-226.  171; act 2, scene 1 [spelling normalized].";"1605";"1605";"1605";"1605";"English";"[Zuccone:] Nay, I will embrace, nay I will embrace a Jakes-farmer after eleven o' clock at night, I will stand bare, and give wall to a Bellows-mender, pawn my Lordship, sell my foot-cloth, but I will be revenged, <span class=""quote"">does she think she has married an Ass? <br></span>
[Hercules:] <span class=""quote"">A Fool? <br></span>
[Zuccone:] <span class=""quote"">A Coxcomb? <br></span>
[Hercules:] <span class=""quote"">A Ninnyhammer? <br></span>
[Zuccone:]<span class=""quote""> A Woodcock? <br></span>
[Hercules:] <span class=""quote"">A Calf? <br></span>
[Zuccone:]<span class=""quote""> No, she shall find that I ha' eyes. <br></span>
[Hercules:] <span class=""quote"">And brain. <br></span>
[Zuccone:] <span class=""quote"">And nose. <br></span>
[Hercules:] <span class=""quote"">And Forehead.</span>";"";"Children of the Queen's Revels / Blackfriars, London";"@001455 Parasitaster, or The Fawn";"structure / scene";"#005096 cumulative (self-) insults";"Unmarked";"Unmarked";"Comedy";"";"Dialogue";"Body of text";"Local reference";"Annotated edition";"@010032-16.
Nibbe, Hunold,  ed. The Freire by Edward Sharpham nach der Quarto von 1607 herausgegeben von Hunold Nibbe. Louvain: A. Uystpruyst, 1912.  16.";"[Zuccone:] Nay, I will embrace, nay I will embrace a Jakes-farmer after eleuen a clocke at night, I will stand bare, and giue wall to a Bellowes-mender, pawne my Lordship, sell my foot-cloth, but I will be reveng'd, do's she thinke she has married an Asse? <br>
[Hercules:] A Foole? <br>
[Zuccone:] A Coxecombe? <br>
[Hercules:] A Ninny-hammer? <br>
[Zuccone:] A Woodcocke? <br>
[Hercules:] A Calfe? <br>
[Zuccone:] No, she shall finde that I ha eyes. <br>
[Hercules:] And braine. <br>
[Zuccone:] And nose. <br>
[Hercules:] And Fore-head.";"Marston, John.  ""The Fawne."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 2:139-226.  171; act 2, scene 1 [spelling normalized].";"Reitzer Elliot"
" I should be greeted, if not from Lord Hamlet.";"unedited";"John zzzMarston";"The Fawn, or Parasitaster";"Marston, John.  ""The Fawne."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 2:139-226.  220 [normalized spelling].";"1605";"1605";"1605";"1605";"HAS SEVERAL LEXIAS!";"[Zoya:] Well, upon your apparent repentance, that all modest spectators may witness, I have for a short time only thus feignedly hated you, that you might ever after truely love me, upon these cautions I reaccept you: first you shall vow. <br>
[Zuccone:] I do vow, as heaven bless me, I will do. <br>
[Zoya:] What? <br>
[Zuccone:] Whate'er it be, say on I beseech you. <br>
[Zoya:] You shall vow. <br>
[Zuccone:] Yes. <br>
[Zoya:] That you shall never. <br>
[Zuccone:] <span class=""quote"">Never</span>. <br>
[Zoya:] Feign love to my waiting woman or chamber maid. <br>
[Zuccone:] No. <br>
[Zoya:] Never promise them such a farm to their marriage. <br>
[Zuccone:] No. <br>
[Zoya:] If she'll discover but whom I affect. <br>
[Zuccone:] <span class=""quote"">Never</span>.
[Zoya:] Or if they know none that they'll but take a false oath; I do, only to be rid of me. <br>
[Zuccone:] I swear I will not, I will not only not counterfeit love your women, but I will truely hate them an't be possible, so far from maintaining them that I will beggar them, I will never pick their trunks for letters, search their pockets, ruffle their bosoms, or tear their foul smocks never, never. <br>
[Zoya:] That if I chance to have a humour to be in a mask, you shall not grow Jealous. <br>
[Zuccone:] <span class=""quote"">Never</span>. <br>
[Zoya:] Or grudge at the expense. <br>
[Zuccone:] Never, I will eat mine own arms first. <br>
[Zoya:] That you shall not, search if my chamber <span class=""quote"">door hinges be oiled to avoid creaking</span>. <br>
[Zuccone:] As I am a sensible creature- <br>
[Zoya:] Nor ever suspect the reason why my bed-chamber floor is double matted. <br>
[Zuccone:] Not as I have blood in me.";"";"";"@001455 Parasitaster, or The Fawn";"structure / scene";"#005097 answering never in comical interrogation / #001081 oiled hinges";"Unmarked";"Unmarked";"Comedy";"";"Dialogue";"Body of text";"Local reference";"Annotated edition";"@010032-17.
Nibbe, Hunold. The Freire by Edward Sharpham nach der Quarto von 1607 herausgegeben von Hunold Nibbe. Louvain: A. Uystpruyst, 1912. 17.";"";"";"Reitzer Elliot"
" For who would bear the whips and scorns of time,";"ok";"Samuel Garey";"Death's Welcome";"Garey, Samuel.  ""A Short and necessary Treatise, entituled: Deaths welcome."" Two treatises the first, entituled, The foode of the faithfull. The second Deaths welcome. London: John Roberts for Geoffrey Chorltonm, 1605.  A3 verso [normalized spelling].";"1605";"1605";"1605";"1605";"HAS SEVERAL LEXIAS!";"<span class=""quote"">Who would endure the mocks and scorns of the world </span>[...] unless they hoped, that after the vessel of their bodies were seasoned in the womb of the earth, they should arrive at <span class=""quote"">that blessed undiscovered country, </span>where is no mediocrity of joy, no end of pleasure.";"This is very close to the First Quarto edition of 1603, where the passage runs (lines 822-825): ""The vndiscouered country, at whose sight / The happy smile, and the accursed damn'd. / But for this, the ioyfull hope of this / Whol'd beare the scornes and flattery of the world [...]?"" Sayre Greenfield. ""Quoting Hamlet in the Early Seventeenth Century."" Modern Philology 105.3 (2008): 510–534. 530. ";"";"@005582 Deaths Welcome";"pending / 2-word phrase";"#000082 IMAGE - undiscovered country / #002227 IMAGE - whips of time";"Unmarked";"Unmarked";"Bible or religious pamphlet";"Philosophy, religion ";"";"Body of text";"Local reference";"Shakespeare Studies";"@010005-530.
Greenfield, Sayre. ""Quoting Hamlet in the Early Seventeenth Century."" Modern Philology 105.3 (2008): 510-34. ";"<span class=""quote"">VVho would endure the mockes and scornes of the world </span>[...] vnlesse they hoped, that after the vessel of theyr bodies were seasoned in the wombe of the earth, they should arriue at <span class=""quote"">that blessed vndiscovered country, </span>where is no mediocritie of ioy, no end of pleasure.";"Garey, Samuel.  ""A Short and necessary Treatise, entituled: Deaths welcome."" Two treatises the first, entituled, The foode of the faithfull. The second Deaths welcome. London: John Roberts for Geoffrey Chorltonm, 1605.  A3 verso.";"  Hohl Trillini Regula"
" I should be greeted, if not from Lord Hamlet.";"unedited";"John zzzMarston";"The Fawn, or Parasitaster ";"Marston, John.  ""The Fawne."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 2:139-226.  164 [normalized spellling].";"1605";"1605";"1605";"1605";"English";"[Hercules, Duke of Ferrara:] <span class=""quote"">Plots ha you laid? Inductions, dangerous.</span>";"";"";"@001455 Parasitaster, or The Fawn";"pending";"#000042 plots I have laid";"Unmarked";"Unmarked";"Comedy";"";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010000";"[Hercules, Duke of Ferrara:] <span class=""quote"">Plots ha you laid? Inductions, dangerous.</span>";"Marston, John.  ""The Fawne."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 2:139-226.  164.";"  Hohl Trillini Regula"
" I should be greeted, if not from Lord Hamlet.";"unedited";"Thomas zzzDekker / Thomas zzzMiddleton";"The Honest Whore Part 2";"Dekker, Thomas and Thomas Middleton.  ""The Honest Whore."" The Dramatic Works of Thomas Dekker. Ed. F. Bowers. 4 vols. Cambridge: Cambridge University Press, 1953-1961. Vol. 2, 20-109.";"1605";"1605";"1605";"1605";"English";"<span class=""quote"">(Orlando in disguise enters the service of his daughters in order to preserve them from shame and scandal)</span>";"This may be Sharpham borrowing from Dekker or the other way around; the dates are uncertain. Probability Ould argue that ""shaepham, der soviel seiner Motive geborgt hat, auch in diesem Falle nach einem bekannten Muster gearbeitet hat."" (Hunold Nibbe. The Freire by Edward Sharpham nach der Quarto von 1607 herausgegeben von Hunold Nibbe. Louvain: A. Uystpruyst, 1912. 25).";"Admiral's (The Prince's) Men / The Fortune Playhouse (London), lexia @005151";"@001459 The Honest Whore Part 2";"motif";"#005111 solicitous father in disguise helps daughters at risk";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Annotated edition";"@010032-24.
Hibbe, Hunold. The Freire by Edward Sharpham nach der Quarto von 1607 herausgegeben von Hunold Nibbe. Louvain: A. Uystpruyst, 1912. 24.";"";"";"  Hohl Trillini Regula"
" 'Tis in my memory lock'd,";"ok";"Thomas zzzDekker / John zzzWebster";"Northward Ho!";"Dekker, Thomas and John Webster.  ""North-Ward Hoe."" The Dramatic Works of Thomas Dekker. Ed. F. Bowers. 4 vols. Cambridge: Cambridge University Press, 1955. Vol. 2, 410-90.  413; act 1, scene 1, lines 68-71 [normalized spelling].";"1605";"1605";"1605";"1605";"English";"[Maybery:] Of what rank was she I beseech you.<br>
[Featherstone:] Upon your promise of secrecy.<br>
[Bellamont:] You shall close it up like treasure of your own, and <span class=""quote"">yourself shall keep the key of it</span>.";"";"Children of Paul&#039;s / Unknown, London";"@001483 Northward Ho";"sentence or verse line";"#000427 locked and you keep the key yourself";"Unmarked";"Unmarked";"Comedy";"";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010000/@010046
Halliwell-Philipps, James Orchard. Memoranda on the Tragedy of Hamlet. London: James Evan Adlard, 1879. <br>
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909.";"[Maybery:] Of what ranck was she I beseech you.<br>
[Fetherstone:] Vpon your promise of secresie.<br>
[Bellamont:] You shall close it vp like treasure of your owne, and <span class=""quote"">your selfe shall keepe the key of it</span>.";"Dekker, Thomas and John Webster.  North-Ward Hoe, Sundry times Acted by the Children of Paules. By Thomas Decker, and Iohn Webster. London: G. Eld, 1607.  act 1, scene 1, lines.";"Rottmann Olivia"
" And duller shouldst thou be than the fat weed";"provisional";"William zzzShakespeare";"King Lear";"Shakespeare, William.  King Lear.  Act 4, scene 4, lines 1-6.";"1605";"1605";"1605";"1605";"English";"[Cordelia:] Alack, 'tis he! Why, he was met even now<br>
As mad as the vexed sea, singing aloud,<br>
Crowned with rank fumiter and furrow-weeds,<br>
With hardocks, hemlock, nettles, cuckooflowers,<br>
Darnel, and <span class=""quote"">all the idle weeds </span>that grow	<br>
In our sustaining corn. ";"";"King's Men / Globe";"@001486 King Lear";"pending";"#001124 idle weed";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Annotated Shakespeare edition";"@010082
Hibbard, G. R., ed.  William Shakespeare. Hamlet. The Oxford Shakespeare. Oxford and New York: Oxford University Press, 1994.";"";"";"Quassdorf Sixta"
" Where wilt thou lead me? speak; I'll go no further.";"unedited";"Francis zzzBeaumont / John zzzFletcher";"The Woman-Hater";"Beaumont, Francis and John Fletcher.  ""The Woman-Hater."" The Dramatic Works in the Beaumont and Fletcher Canon. Ed. F. Bowers. 10 vols. Cambridge: Cambridge University Press, 1966. Vol. 1, 145-259.  ";"1606";"1606";"1606";"1606";"English";"<span class=""quote"">Dialogue between Hamlet and the ghost</span>";"";"";"@001522 The Woman-Hater";"scene";"#005015 SCENE - Ghost scene in Hamlet";"Unmarked";"Unmarked";"Tragedy";"tbe";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909.";"";"";"  Hohl Trillini Regula"
" say an old man is twice a child.";"provisional";"Thomas zzzMiddleton / Cyril zzzTourneur";"The Revenger's Tragedy";"Middleton, Thomas and Cyril Tourneur.  ""The Revenger's Tragedy."" English Renaissance Drama: A Norton Anthology. Gen. ed. David Bevington. New York and London: W. W. Norton, 2002. 1303-1369.  act 1, scene 1.";"1606";"1606";"1606";"1606";"English";"[Duchess:] Was't ever known stepduchess was so mild<br>
And calm as I? Some now would plot his death, <br>
With easy doctors, those loose-living men, <br>
And make His withered Grace fall to his grave<br>
And keep church better.<br>
Some second wife would do this, and dispatch <br>
Her double loathèd lord at meat and sleep.<br>
<span class=""quote"">Indeed, 'tis true an old man's twice a childe,</span> <br>
Mine cannot speak; one of his single words, <br>
Would quite have freed my youngest dearest son<br>
From death or durance, and have made him walk<br>
With a bold foote vpon the thorny law,<br>
Whose prickles should bow under him, but 'tis not, <br>
And therefore wedlock faith shall be forgot, <br>
I'll kill him in his forehead, hate there feed, <br>
That wound is deepest though it neuer bleed.";"";"";"@001520 The Revengers Tragedy";"idea (proverbial)";"#000414 old man twice a child";"Unmarked";"Unmarked";"Theatre";"tbe";"Dialogue";"Body of text";"Local reference";"Electronic search (HyperHamlet Team)";"@010001";"[Dutchesse:] Wast euer knowne step-Dutchesse was so milde, <br>
And calme as I? some now would plot his death, <br>
With easie Doctors, those loose liuing men, <br>
And make his witherd Grace fall to his Graue, <br>
And keepe Church better? <br>
Some second wife would do this, and dispatch <br>
Her double loathd Lord at meate and sleepe, <br>
<span class=""quote"">Indeed 'tis true an old mans twice a childe,</span> <br>
Mine cannot speake, one of his single words, <br>
Would quite haue freed my yongest deerest sonne <br>
From death or durance, and haue made him walke <br>
With a bold foote vpon the thornie law, <br>
Whose Prickles should bow vnder him, but 'tis not, <br>
And therefore wedlock faith shall be forgot, <br>
Ile kill him in his fore-head, hate there feede, <br>
That wound is deepest tho it neuer bleed [...].";"Middleton, Thomas and Cyril Tourneur.  The Revengers Tragaedie. As it hath beene sundry times Acted, by the Kings Maiesties Seruants. London: G. Eld, 1607.  N.p.; act 1, scene 1.";"Gebhard Christian"
" Full thirty times hath Phoebus' cart gone round";"ok";"Francis zzzBeaumont / John zzzFletcher";"The Woman-Hater";"Beaumont, Francis and John Fletcher.  ""The Woman-Hater."" The Dramatic Works in the Beaumont and Fletcher Canon. Ed. F. Bowers. 10 vols. Cambridge: Cambridge University Press, 1966. Vol. 1, 145-259.  179; act 2, scene 1 [normalized spelling].";"1606";"1606";"1607";"1607";"English";"[Duke of Millain]: How old are you? <br>
[Lazarello]: <span class=""quote"">Full eight and twenty </span>several Almanacks<br> 
Hath been compiled, all for several years <br>
Since first I drew this breath; four apprenticeships <br>
Have I most truly served in this world: <br>
<span class=""quote"">And eight and twenty times hath <i>Phoebus </i>Cart<br> 
Run out his yearly course since - <br></span>
[Duke]: I understand you Sir. <br>
[Lucio]: How like an ignorant Poet he talks.";"First performance 1606.";"";"@001522 The Woman-Hater";"image with keyword(s)";"#002103 Phoebus cart ";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010005
Greenfield, Sayre. ""Quoting Hamlet in the Early Seventeenth Century."" Modern Philology 105.3 (2008): 510-534. ";"[Duke of Millain]: How old are you? <br>
[Lazarello]: <span class=""quote"">Full eight and twenty </span>severall Almanackes<br> 
Hath been compiyed, all for severall yeares <br>
Since first I drew this breath; foure prentiships <br>
Have I most truly served in this world: <br>
<span class=""quote"">And eight and twenty times hath <i>Phoebus </i>Carre<br> 
Runne out his yearely course since - <br></span>
[Duke]: I understand you Sir. <br>
[Lucio]: How like an ignorant Poet he talkes.";"Beaumont, Francis and John Fletcher.  ""The Woman-Hater."" The Dramatic Works in the Beaumont and Fletcher Canon. Ed. F. Bowers. 10 vols. Cambridge: Cambridge University Press, 1966. Vol. 1, 145-259.  179; act 2, scene 1.";"  Hohl Trillini Regula"
" Ay, sir; to be honest, as this world goes, is to be";"ok";"Francis zzzBeaumont / John zzzFletcher";"The Woman-Hater";"Beaumont, Francis and John Fletcher.  ""The Woman-Hater."" The Dramatic Works in the Beaumont and Fletcher Canon. Ed. F. Bowers. 10 vols. Cambridge: Cambridge University Press, 1966. Vol. 1, 145-259.  179 [normalized spelling].";"1606";"1606";"1607";"1607";"English";"[Count]: I am glad to meet you here Sister.<br>
[Oriana]: I thank you good Brother: and if you doubt of the cause of my coming I can Satisfy you.<br>
[Count]:<span class=""quote""> No faith, I dare trust thee, I do suspect thou art honest; for it is so rare a thing to be honest amongst you, that some one man in an age, may perhaps suspect some two women to be honest, but never believe it verily.</span>";"";"";"@001522 The Woman-Hater";"idea";"#002087 honesty is rare";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010005
Greenfield, Sayre. ""Quoting Hamlet in the Early Seventeenth Century."" Modern Philology 105.3 (2008): 510-534. ";"[Count]: I am glad to meet you here Sister.<br>
[Oriana]: I thank you good Brother: and if you doubt of the cause of my comming I can Satisfie you.<br>
[Count]:<span class=""quote""> No faith, I dare trust thee, I doe suspect thou art honest; for it is so rare a thing to bee honest amongst you, that some one man in an age, may perhaps suspect some two women to be honest, but never beleeve it verily.</span>";"Beaumont, Francis and John Fletcher.  ""The Woman-Hater."" The Dramatic Works in the Beaumont and Fletcher Canon. Ed. F. Bowers. 10 vols. Cambridge: Cambridge University Press, 1966. Vol. 1, 145-259.  179.";"  Hohl Trillini Regula"
" And both neglect. What if this cursed hand";"provisional";"William zzzShakespeare";"Macbeth";"Shakespeare, William.  Macbeth.  Act 5, scene 1, lines 53-55.";"1606";"1606";"1606";"1606";"English";"[Lady Macbeth:] <span class=""quote"">Here's the smell of the blood still. All the perfumes of Arabia will not sweeten this little hand. </span>O, O, O!";"";"King's Men / Globe";"@001496 Macbeth";"image with keyword(s)";"#000064 IMAGE - sea cannot  wash bloody hands";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Electronic search (WordWeb Team)";"@010084 ";"";"";"  Hohl Trillini Regula"
" But, look, the morn, in russet mantle clad,";"ok";"Thomas Tomkis";"Lingua";"Tomkis, Thomas.  Lingva: Or The Combat of the Tongue, and the fiue Senses For Superiority. A Pleasant Comoedie. London: G. Eld for Simon Waterson, 1607.  B2verso; act 1, scene 5. ";"1606";"1606";"1606";"1606";"English";"(Tactus, in a darke coloured Sattin mantle over a paire of silke Baset, a Garland of Bayes mixt with red and white Roses [...] etc.)<br>
[Mendacio:] Now chast <i>Diana </i>grant my netts to hold.<br>
[Tactus:] The blasting Child-hood of the cheerfull <span class=""quote"">morne</span> <br>
Is almost growne a youth and <span class=""quote"">ouer-climbes <br>
Yonder gilt Easterne hills</span> [...].";"""The play is ascribed to A. Brewer in the British Museum Catalogue, but is now thought to be the work of Thomas Tomkis. [...] The [...] quotation from <i>Lingua</i> seems to refer to <i>Hamlet</i>, I, i, 167-8 [...]. Both of these passages are dubious allusions, but the play contains other strange similarities to Shakspere."" Cf. Ingleby, Clement Mansfield, et al., eds. The Shakspere AllusionBook: A Collection of Allusions to Shakspere from 1591 to 1700. Originally compiled by C. M. Ingleby, L. Toulmin Smith and F. J. Furnivall, with the Assistance of the New Shakspere Society: re-edited, re-vised, and re-arranged, with an Introduction, by John Munro (1909), and now re-issued with a Preface by Sir Edmund Chambers. 2 vols. Freeport (New York): Books for Libraries Press, 1970. Vol. 1, 113.";"";"@001524 Lingua";"pending";"#000257 morn over hill";"Unmarked";"Unmarked";"Comedy";"";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010000-1:113.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909.";"";"";"Rottmann Olivia"
" I should be greeted, if not from Lord Hamlet.";"provisional";"William zzzShakespeare";"Macbeth";"Shakespeare, William.  Macbeth.  Act 1, scene 4, lines 50-52.";"1606";"1606";"1606";"1606";"English";"[Macbeth:] <span class=""quote"">The rest is labor </span>which is not used for you. <br>
I'll be myself the harbinger and make joyful<br>
The hearing of my wife with your approach.";"";"";"@001496 Macbeth";"sentence or verse line";"#000151 the rest is x";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Annotated Shakespeare edition";"@010082
Shakespeare, William. Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994.";"";"";"Quassdorf Sixta"
" And both neglect. What if this cursed hand";"ok";"William zzzShakespeare";"Macbeth";"Shakespeare, William.  Macbeth.  Act 2, scene 2, lines 78-81.";"1606";"1606";"1606";"1606";"English";"[Macbeth:] [...] <span class=""quote"">Will all great Neptune's ocean wash this blood<br>
Clean from my hand? No, this my hand will rather<br>
The multitudinous seas incarnadine,<br>
Making the green one red.</span>";"";"King's Men / Globe";"@001496 Macbeth";"pending";"#000064 IMAGE - sea cannot  wash bloody hands";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Annotated Shakespeare edition";"@010082/@010002-99./@005134-316
Shakespeare, William. Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994. ";"";"";"  Hohl Trillini Regula"
" I should be greeted, if not from Lord Hamlet.";"ok";"Francis zzzBeaumont / John zzzFletcher";"The Woman-Hater";"Beaumont, Francis and John Fletcher.  ""The Woman-Hater."" The Dramatic Works in the Beaumont and Fletcher Canon. Ed. F. Bowers. 10 vols. Cambridge: Cambridge University Press, 1966. Vol. 1, 145-259.  159 [normalized spelling].";"1606";"1606";"1606";"1606";"English";"[Duke:] Weightier far:<br>
You are my friends and you shall have the cause: <br>
I<span class=""quote""> break my sleeps </span> thus soon to see a wench.";"";"";"@001522 The Woman-Hater";"pending";"#000651 break your sleep";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Electronic search (HyperHamlet Team)";"@010054
ECCO";"[Duke:] Waightier farre:<br>
You are my friendes and you shall have the cause: <br>
I<span class=""quote""> break my sleepes </span> thus soone to see a wench.";"Beaumont, Francis and John Fletcher.  ""The Woman-Hater."" The Dramatic Works in the Beaumont and Fletcher Canon. Ed. F. Bowers. 10 vols. Cambridge: Cambridge University Press, 1966. Vol. 1, 145-259.  159.";"Grandi de Souza Gustavo"
" I should be greeted, if not from Lord Hamlet.";"unedited";"Thomas zzzMiddleton";"Your Five Gallants";"Middleton, Thomas.  Your fiue Gallants. As it hath beene often in Action at the Black-friers. Written by T. Middleton. London: Richard Bonian, 1608.  N.p.; act 1. [spelling normalized].";"1607";"1607";"1607";"1607";"English";"[Frip:] [...] <span class=""quote"">here's none but friends </span>[...].";"Nathan Field, who uses this expression in his <i>Amends for Ladies</i> (1610), probably acted in this play.";"";"@001528 Your Five Gallants";"";"#05148 here is none but friends";"Unmarked";"Unmarked";"Comedy";"tbe";"Dialogue";"Body of text";"Local reference";"Annotated edition";"@010049-273.
Peery, William. The Plays of Nathan Field: Edited from the Original Quartos with Introduction and Notes. Austin: The University of Texas Press, 1950.  273.";"[Frip:] [...] <span class=""quote"">hers none but friends</span> [...].";"Middleton, Thomas.  Your fiue Gallants. As it hath beene often in Action at the Black-friers. Written by T. Middleton. London: Richard Bonian, 1608.  N.p.; act 1.";"Reitzer Elliot"
