"Location";"Status";"Authors";"Title";"Bibliographical reference";"Composition (year_from)";"Composition (year_to)";"First publication (year_from)";"First publication (year_to)";"Language";"Text";"Comment";"General reference";"Line reference";"Overlap/Similarity";"Modifications";"Marking for work";"Marking for author";"Genre";"Subject";"Narrative voice";"Textual functions";"Intertextual relations";"Source";"Bib. ref. source";"URL";"Internal comment";"Contributor"
" Revenge his foul and most unnatural murder.";"ok";"Samuel Rowlands";"Of Two Evils Choose the Least";"Rowlands, Samuel.  ""Of Two Euills Chuse the Least."" Night Raven. London: G. Eld for Iohn Deane and Thomas Baily, 1620.  N.p. [normalized spelling].";"1618";"1618";"1620";"1620";"HAS SEVERAL LEXIAS!";"A Scrivener (about nine a clocke at night)<br>
Sat close in's shop, and earnestly did write,<br>
The villany abroad suspecting not,<br>
While two observing him, thus laid a plot,<br>
Quoth one to t'other, snatch thou off his hat:<br>
The which he did, and ran away with that:<br>
The Scrivener in haste his shop forsakes,<br>
And for to overtake him undertakes,<br>
So while he follows him that runs away<br>
The other rascal watching for his pray,<br>
Enters the shop as bold as bold might be,<br>
And takes his cloak and so away goes he.<br>
Scrivener comes back, bare headed as he went,<br>
Missing his cloak was far worse discontent,<br>
Quoth he what case am I brought in to night,<br>
Of hat and cloak being uncased quite?<br>
I will not cry <span class=""quote""> <i>Hamlet Revenge</i> </span>my grieves,<br>
But I will call <i>Hang-man Revenge</i> on thieves.";"Referring to an older, lost Hamlet play (the so-called ""Ur-Hamlet""), which contained the frequently quoted exclamation ""Hamlet, revenge!"" ""It appears that 'Hamlet, revenge' had become a cant expression among satirists"" (cf. Thomas Whitfield Baldwin. On the Literary Genetics of Shakspere's Plays 1592-1594. Urbana: University of Illinois Press, 1959. 25).";"";"@005598 Of Two Evils Choose the Least";"motif with name";"#000140 MOTIF - Revenge / #000149 MOTIF WITH NAME - Hamlet, revenge";"Character name (main)";"Unmarked";"Verse satire";"tbe / need to fix biblio and normalised title after transfer";"Narrator";"Body of text";"Local reference";"Secondary (Annotated edition) / Secondary (Shakespeare Studies)";"@010046-18./@010037/@010000
Halliwell-Philipps, James Orchard. Memoranda on the Tragedy of Hamlet. London: James Evan Adlard, 1879. 18.<br>
Müller, Wolfgang G., ed. Hamlet. Englisch-deutsche Studienausgabe. Tübingen: Stauffenberg, 2006. <br>
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909.";"A Scriuener (about nine a clocke at night)<br>
Sat close in's shop, and earnestly did write,<br>
The villany abroad suspecting not,<br>
While two obseruing him, thus layd a plot,<br>
Quoth one to t'other, snatch thou off his hat:<br>
The which he did, and ran away with that:<br>
The Scriuener in hast his shop forsakes,<br>
And for to ouertake him vndertakes,<br>
So while he follows him that runs away<br>
The other rascall watching for his pray,<br>
Enters the shop as bold as bold might be,<br>
And takes his cloake and so away goes he.<br>
Scriuener comes backe, bare headed as he went,<br>
Missing his cloake was far worse discontent,<br>
Quoth he what case am I brought in to night,<br>
Of hat and cloake being vncased quite?<br>
I will not cry <span class=""quote""> <i>Hamlet Reuenge</i> </span>my greeues,<br>
But I will call <i>Hang-man Reuenge</i> on theeues.";"Rowlands, Samuel.  ""Of Two Euills Chuse the Least."" Night Raven. London: G. Eld for Iohn Deane and Thomas Baily, 1620.  N.p.";"Kristmann Stefan"
" Let him bless thee too.";"unedited";"Nathan Field / Philip Massinger";"The Fatal Dowry";"Field, Nathan and Philip Massinger.  The Fatall Dovvry: a Tragedy. As it hath beene often Acted at the Priuate House in Blackefryers, by his Maiesties Seruants. Written by P. M. and N. F. London: John Norton, for Francis Constable, 1632.  N.p.; act 4, scene 1.";"1619";"1619";"1619";"1619";"English";"<span class=""annotation"">Disguise as a parson to perform double wedding ceremony so that marriages will be invalid.</span>";"";"";"@001883 The Fatal Dowry";"";"#005155 MOTIF - friend disguised as a priest performs invalid wedding rite";"";"Unmarked";"";"";"";"";"";"Secondary (Annotated edition)";"@010049-245.";"";"";" Heeg Stefanie"
" The best actors in the world, either for tragedy,";"ok";"Thomas Middleton";"The Mayor of Queenborough or Hengist, King of Kent";"Middleton, Thomas.  ""The Mayor of Queenborough."" The Collected Works. Eds. Gary Taylor and John Lavagnino. Oxford: Clarendon Press, 2007. 1448-1487.  1479; act 5, scene 1, lines 70-75.";"1620";"1620";"1620";"1620";"English";"[Simon:] Now sirs, are you comedians?<br>
[Second Cheater:] We are anything sir: <span class=""quote"">comedians, tragedians, tragicomedians, comi-tragedians, pastoralists, humorists, clownists and satirists.</span> We have'em, sir, from the smile to the laugh, from the laugh to the handkerchief.";"";"@009001 King's Men / @008001 Globe / @008003 Blackfriars, London";"@001950 The Mayor of Queenborough or Hengist, King of Kent";"";"#000121 historico-politico-comical";"Unmarked";"Unmarked";"Theatre";"tbe";"Dialogue";"Body of text";"Local reference";"Secondary (Shakespeare Studies)";"@010000-1:382.";"";"";"  Hohl Trillini Regula"
" Let him bless thee too.";"unedited";"John Fletcher / Philip Massinger";"The Little French Laywer";"Fletcher, John and Philip Massinger.  ""The Little French lawyer."" Comedies and Tragedies Written by Francis Beaumont and Iohn Fletcher [...]. London: Humphrey Robinson et al., 1647. 51-75.  69 [normalized spelling].";"1620";"1620";"1620";"1620";"English";"[Sampson:] [...] Look up brave friend, I have no means to rescue thee, <span class=""quote"">my Kingdom for a sword.</span><br>
[Champernell:] I'll sword you presently. I'll claw your skin-coat too.";"";"";"@001941 The Little French Lawyer";"pending";"#000026 my kingdom for a horse";"Unmarked";"Unmarked";"Comedy";"";"Dialogue";"Body of text";"Local reference";"Electronic search";"@010000-Last accessed 14 May 2019.";"[Sampson:] [...] Looke up brave friend, I have no meanes to rescue thee, my Kingdome for a sword.<br>
[Champernell:] I'll sword you presently. I'll claw your skin-coate
too.";"Fletcher, John and Philip Massinger.  ""The Little French lawyer."" Comedies and Tragedies Written by Francis Beaumont and Iohn Fletcher [...]. London: Humphrey Robinson et al., 1647. 51-75.  69.";"  Hohl Trillini Regula"
" Let him bless thee too.";"unedited";"Thomas Dekker / Philip Massinger";"The Virgin Martyr";"Dekker, Thomas and Philip Massinger.  ""The Virgin Martyr."" The Dramatic Works of Thomas Dekker. Ed. F. Bowers. 4 vols. Cambridge: Cambridge University Press, 1955. Vol. 3, 365-468.  N.p.; act 1, scene 1.";"1620";"1620";"1620";"1620";"English";"[Harpax:] [...] your son, <br>
The ne'er-enough commended Antoninus,<br> 
So well hath fleshd his <span class=""quote"">maiden sword</span>, and died<br> 
His snowy plumes so deep in enemies blood, <br>
That besides public grace, beyond his hopes <br>
There are rewards propounded. ";"";"@009015 Revels Company / @008009 Red Bull, London";"@001957 The Virgin Martyr";"2-word phrase";"#000782 maiden sword";"Unmarked";"Unmarked";"Tragedy";"tbe / check spelling of modern edition";"Dialogue";"Body of text";"Local reference";"Secondary (Shakespeare Studies)";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909.";"[Harpax:] [...] your sonne,<br> 
The nere enough commended Antoninus,<br>
So well hath fleshd his maiden sword, and died<br> 
His snowy plumes so deepe in enemies blood, <br>
That besides publicke grace, beyond his hopes <br>
There are rewards propounded. ";"Massinger, Philip and Thomas Dekker.  The Virgin Martir, A Tragedie, As it hath bin divers times publickely Acted with great Applause, By the seruants of his Maiesties Reuels. Written by Phillip Messenger and Thomas Deker. London: B. A. for Thomas Jones, 1622.  N.p.; act 1, scene 1.";"Danneck Martin"
" Let him bless thee too.";"unedited";"John Fletcher / Philip Massinger";"The Little French Lawyer";"Fletcher, John and Philip Massinger.  ""The Little French lawyer."" Comedies and Tragedies Written by Francis Beaumont and Iohn Fletcher [...]. London: Humphrey Robinson et al., 1647. 51-75.  71. ";"1620";"1620";"1620";"1620";"English";"[Anabell:] No, loathsome Goat, more, more I am that Goddess,<br>
That here with <span class=""quote"">whips of steel</span> in hell hereafter<br>
Scourge rape and theft [...].";"";"";"@001941 The Little French Lawyer";"pending";"#000152 whips of steel or wire in hell";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Electronic search";"@010001";"[Anabell:] No, lothsome Goate, more, more I am that Goddesse,<br>
That here with whippes of steele in hell hereafter<br>
Scourge rape and theft [...].";"Fletcher, John and Philip Massinger.  ""The Little French lawyer."" Comedies and Tragedies Written by Francis Beaumont and Iohn Fletcher [...]. London: Humphrey Robinson et al., 1647. 51-75.  71. ";"  Hohl Trillini Regula"
" Let him bless thee too.";"unedited";"Thomas Dekker";"Match Me In London";"Dekker, Thomas.  ""Match Me In London."" A Tragi-Comedy: Called, Match mee in London. As it hath beene often Presented; First, at the Bull in St. Iohns-street; And lately, at the Priuate-House in Drvry-Lane, called the Phoenix Written by Tho: Dekker. London: B. Alsop and T. Fawcet, for H. Seile, 1631.  N.p.; act 1 [normalized spelling].";"1621";"1621";"1621";"1621";"English";"[Cordolente:] <span class=""quote"">O star-crossed Love! </span>";"";"";"@001997 Match Me In London";"pending";"#001010 star-crossed love";"Unmarked";"Unmarked";"Theatre";"need to fix biblio and normalised title after transfer";"Dialogue";"Body of text";"Local reference";"Secondary (Shakespeare Studies)";"@010085-2.
Koeppel, Emil.  Studien über Shakespeare's Wirkung auf zeitgenössische Dramatiker. Louvain: Uystpruyst, 1905.  2.";"[Cordolente:] O starre-crost Loue! ";"Dekker, Thomas.  A Tragi-Comedy: Called, Match mee in London. As it hath beene often Presented; First, at the Bull in St. Iohns-street; And lately, at the Priuate-House in Drvry-Lane, called the Phoenix Written by Tho: Dekker. London: B. Alsop and T. Favvcet, for H. Seile, 1631.  N.p.; Act 1.";"Reitzer Elliot"
" Let him bless thee too.";"unedited";"Robert Davenport";"The City Nightcap";"Davenport, Robert.  The City-Night-Cap. Or, Crede quod habes & habes. A Tragi-Comedy. London: James Cottrel for Samuel Speed, 1661.  N.p.; a bit over halfway into the play.";"1624";"1624";"1624";"1624";"English";"[1st Slave:] Both you and I are seen in the base act, <br/>
Slandering spotless honour; an act so base, <br/>
The <span class=""quote"">barbarous Moor</span> would blush at. ";"";"";"@002139 The City Nightcap";"pending";"#001003 PHRASE barbarous moor";"Unmarked";"Unmarked";"Theatre";"tbe";"Dialogue";"Body of text";"Local reference";"Electronic search";"@010001-Last accessed 9 January 2018.";"[1st Slave:] Both you and I are seen in the base act, <br/>
Slandering spotless honour; an act so base, <br/>
The <span class=""quote"">barbarous Moor</span> would blush at. ";"Davenport, Robert.  The City-Night-Cap: Or, Crede quod habes & habes. A Tragi-Comedy. London: James Cottrel for Samuel Speed, 1661.  n.p.; a bit over halfway into the play.";"Reitzer Elliot"
" Let him bless thee too.";"unedited";"_ 0_Anon";"Dick of Devonshire";"Anon.  Dick of Devonshire. Oxford University Press, 1955.  38; act 2, scene 1, line 70 [normalized spelling].";"1626";"1626";"1626";"1626";"English";"[Don John:] […] their countryman <br>
that<span class=""quote""> put a girdle round about the world </span>[…].";"Wiggins' Catalogue classifies this paly s ""Adventure story"".";"@009000 Unknown / @008000 Unknown, London";"@002191 Dick of Devonshire";"3-word phrase";"#000432 IMAGE - put a girdle round the world";"Unmarked";"Unmarked";"Mystery play, classical myth  or other";"";"Dialogue";"Body of text";"Local reference";"Secondary (Shakespeare Studies)";"@010080-15.
Koeppel, Emil.  Quellen-Studien zu den Dramen George Chapman's, Philip Massinger's, und John Ford's. Karl J. Trübner: Strassburg 1897.  15.";"[Don Iohn:] […] their Countryman <br>
that putt a girdle round about ye world […].";"Anon.  Dick of Devonshire. Oxford University Press, 1955.  38; act 2, scene 1, line 70.";" Heeg Stefanie"
" Let him bless thee too.";"ok";"Sir William D'Avenant";"Albovine, King of the Lombards";"D'Avenant, Sir William.  The tragedy of Albovine, King of the Lombards: By William D'avenant. London: R. M., 1629.  N.p.; act 5, scene 1, line 325 [normalized spelling].";"1626";"1626";"1626";"1626";"HAS SEVERAL LEXIAS!";"[Albovine:] Hold, Paradine.<br>
<span class=""quote"">Tis my last suit, that thou survive</span> <br>
To minister a just <span class=""quote"">revenge</span> on those <br>
Whom I proscribe, help my quivering limbs, <br>
And seat me in the chair - [...].";"A dying character implores a friend to justify his actions to the world after his death. ";"@009000 Unknown / @008000 Unknown, London";"@002179 Albovine, King of the Lombards";"motif";"#000607 MOTIF - tell my story when I am dead / #000140 MOTIF - Revenge";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Secondary (Shakespeare Studies)";"@010006-11.
Williams, John Davis Ellis.  Sir William Davenant's relation to Shakespeare: With an analysis of the Chief Characters of Davenant's Plays. PhD Strassburg 1905.  11.";"[Albovine:] Hold, Paradine.<br>
Tis my last sute, that thou suruiue <br>
To minister a iust reuenge on those <br>
Whom I proscribe, helpe my quiuering Limmes, <br>
And seate me in the Chaire - [...].";"D'Avenant, Sir William.  The tragedy of Albovine, King of the Lombards: By William D'avenant. London: R. M., 1629.  N.p.; act 5, scene 1, line 325.";" Heeg Stefanie"
" The time is out of joint: O cursed spite,";"ok";"Sir William D'Avenant";"Albovine, King of the Lombards";"D'Avenant, Sir William.  The tragedy of Albovine, King of the Lombards: By William D'avenant. London: R. M., 1629.  N.p.; act 2, scene 1, line 300 [normalized spelling].";"1626";"1626";"1626";"1626";"English";"[Conrade:] No Masks! No Epithalamion now! <br>
Call for a bonesetter, for <span class=""quote"">Time hath sprain'd <br>
His feet, and goes awry.</span>";"";"";"@002179 Albovine, King of the Lombards";"pending";"#002014 out of joint";"Unmarked";"Unmarked";"Theatre";"tbe";"Dialogue";"Body of text";"Local reference";"Secondary (Shakespeare Studies)";"@010006-9.
Williams, John Davis Ellis. Sir William Davenant's relation to Shakespeare: With an analysis of the Chief Characters of Davenant's Plays. PhD Strassburg 1905. 9.";"[Conrade:] No Maskes! No Epithelamion now! <br>
Call for a Bonesetter, for <span class=""quote"">Time hath sprain'd <br>
His feete, and goes awry.</span>";"D'Avenant, Sir William.  The tragedy of Albovine, King of the Lombards: By William D'avenant. London: R. M., 1629.  N.p.; act 2, scene 1, line 300.";" Heeg Stefanie"
" Let him bless thee too.";"unedited";"J. W.";"The Valiant Scot";"J. W.  The Valiant Scot. London: Thomas Harper for Iohn Waterson 1637.  N.p.; act 4, scene 1, lines 85-90 [normalized spelling].";"1626";"1626";"1626";"1626";"English";"[King:] Throw defiance back down their throats, and of our Heralds<br>
Northumberland the honor shall be thine, tell 'um<br>
We come to scourge their pride with <span class=""quote"">whips of steel</span>,<br>
Their City hath from Justice snatch'd her sword<br>
To strike their Sovereign, who has turned the point<br>
Upon their own breasts, tell 'em this.";"";"";"@002189 The Valiant Scot";"image with keyword(s)";"#000152 whips of steel or wire in hell";"Unmarked";"Unmarked";"Theatre";"tbe";"Dialogue";"Body of text";"Local reference";"Electronic search";"@010001";"[King:] Throw defiance back downe their throats, and of our Heralds<br>
Northumberland the honor shall be thine, tell 'um<br>
We come to scourge their pride with whips of steele,<br>
Their City hath from Iustice snatch'd her sword<br>
To strike their Soveraigne, who ha's turn'd the point<br>
Vpon their own breasts, tell 'em this.";"J. W.  The Valiant Scot. London: Thomas Harper for Iohn Waterson 1637.  N.p.; act 4, scene 1, lines 85-90.";"  Hohl Trillini Regula"
" Let him bless thee too.";"unedited";"Sir William D'Avenant";"Albovine, King of the Lombards";"D'Avenant, Sir William.  The tragedy of Albovine, King of the Lombards: By William D'avenant. London: R. M., 1629.  N.p.; act 1, scene 1, line 100 [normalized spelling].";"1626";"1626";"1626";"1626";"English";"[Hermegild:] <span class=""quote"">You are the King's Jewel, and hang richly in his ear.</span>";"";"";"@002179 Albovine, King of the Lombards";"pending";"#000093 IMAGE - woman like jewel hanging in (Ethiops) ear";"Unmarked";"Unmarked";"Theatre";"tbe";"Dialogue";"Body of text";"Local reference";"Secondary (Shakespeare Studies)";"@010006-9.
Williams, John Davis Ellis.  Sir William Davenant's relation to Shakespeare: With an analysis of the Chief Characters of Davenant's Plays. PhD Strassburg 1905.  9.";"[Hermegild:] You are the Kings Iewell, and hang richly in his eare.";"D'Avenant, Sir William.  The tragedy of Albovine, King of the Lombards: By William D'avenant. London: R. M., 1629.  N.p.; act 1, scene 1, line 100.";" Heeg Stefanie"
" Let him bless thee too.";"unedited";"Sir William D'Avenant";"Albovine, King of the Lombards";"D'Avenant, Sir William.  The tragedy of Albovine, King of the Lombards: By William D'avenant. London: R. M., 1629.  N.p.; act 3, scene 1, line 425 [normalized spelling].";"1626";"1626";"1626";"1626";"English";"[Hermegild:] I vow to […] sink myself <span class=""quote"">lower than a Plummet</span>[...].";"";"";"@002179 Albovine, King of the Lombards";"pending";"#002016 lower than a plummet";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Secondary (Shakespeare Studies)";"@010006-10.
Williams, John Davis Ellis. Sir William Davenant's relation to Shakespeare: With an analysis of the Chief Characters of Davenant's Plays. PhD Strassburg 1905. 10.";"[Hermegild:] I vow to […] sinke my selfe lower then a Plummet [...].";"D'Avenant, Sir William.  The tragedy of Albovine, King of the Lombards: By William D'avenant. London: R. M., 1629.  N.p.; act 3, scene 1, line 425.";" Heeg Stefanie"
" Let him bless thee too.";"unedited";"Sir William D'Avenant";"Albovine, King of the Lombards";"D'Avenant, Sir William.  The tragedy of Albovine, King of the Lombards: By William D'avenant. London: R. M., 1629.  N.p.; act 4, scene 1, line 650 [normalised spelling].";"1626";"1626";"1626";"1626";"English";"[Paradine:] <span class=""quote"">A pale swan</span> hath sung my Dirge! O fatal music!";"";"";"@002179 Albovine, King of the Lombards";"";"#002018 pale swan";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Secondary (Shakespeare Studies)";"@010006-10.
Williams, John Davis Ellis.  Sir William Davenant's relation to Shakespeare: With an analysis of the Chief Characters of Davenant's Plays. PhD Strassburg 1905.  10.";"[Paradine:] A pale Swanne hath sung my Dirge! O fatall Musick!";"D'Avenant, Sir William.  The tragedy of Albovine, King of the Lombards: By William D'avenant. London: R. M., 1629.  N.p.; act 4, scene 1, line 650.";" Heeg Stefanie"
" Let him bless thee too.";"unedited";"Sir William D'Avenant";"Albovine, King of the Lombards";"D'Avenant, Sir William.  The tragedy of Albovine, King of the Lombards: By William D'avenant. London: R. M., 1629.  N.p.; act 4, scene 1, line 725 [normalized spelling].";"1626";"1626";"1626";"1626";"English";"[Paradine:] Oh, oh! these are the <span class=""quote"">Mandrake's groans</span> (fatal!)
";"";"";"@002179 Albovine, King of the Lombards";"pending";"#002019 mandrakes";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Secondary (Shakespeare Studies)";"@010006-10.
Williams, John Davis Ellis.  Sir William Davenant's relation to Shakespeare: With an analysis of the Chief Characters of Davenant's Plays. PhD Strassburg 1905.  10.";"[Paradine:] Oh, oh! these are the Mandrakes groanes (fatall!)";"D'Avenant, Sir William.  The tragedy of Albovine, King of the Lombards: By William D'avenant. London: R. M., 1629.  N.p.; act 4, scene 1, line 725.";" Heeg Stefanie"
" Let him bless thee too.";"unedited";"Sir William D'Avenant";"Albovine, King of the Lombards";"D'Avenant, Sir William.  The tragedy of Albovine, King of the Lombards: By William D'avenant. London: R. M., 1629.  N.p.; act 2, scene 1, line 275 [normalized spelling].";"1626";"1626";"1626";"1626";"English";"[Albovine:] So pale and timorous! I'll sooner couple <br>
With a <span class=""quote"">Mandrake</span>, and beget <span class=""quote"">groans</span>.";"";"";"@002179 Albovine, King of the Lombards";"pending";"#002019 mandrakes";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Secondary (Shakespeare Studies)";"@010006-10.
Williams, John Davis Ellis. Sir William Davenant's relation to Shakespeare: With an analysis of the Chief Characters of Davenant's Plays. PhD Strassburg 1905. 10.";"[Albovine:] So pale and timorous! Ile sooner couple <br>
With a Mandrake, and beget groanes.";"D'Avenant, Sir William.  The tragedy of Albovine, King of the Lombards: By William D'avenant. London: R. M., 1629.  N.p.; act 2, scene 1, line 275.";" Heeg Stefanie"
" [Aside] Though this be madness, yet there is method";"provisional";"Sir William D'Avenant";"The Cruel Brother";"D'Avenant, Sir William.  The Crvell Brother. A Tragedy. As it was presented, at the priuate House, in the Blacke-Fryers. London: A. M. for John Waterson, 1630.  N.p.; act 1, scene 1, line 25 [normalized spelling].";"1627";"1627";"1627";"1627";"English";"[Foreste:] You are the Duke's creature! who dotes by art,<br> 
<span class=""quote"">Who in his love, and kindness, method keeps.</span>";"Reference suggested in John Davis Ellis Williams. Sir William Davenant's relation to Shakespeare: With an analysis of the Chief Characters of Davenant's Plays. PhD Strassburg 1905. 15.";"";"@002202 The Cruel Brother";"pending";"#002030 madness + method";"Unmarked";"Unmarked";"Theatre";"tbe";"Dialogue";"Body of text";"Local reference";"Secondary (Shakespeare Studies)";"@010006-15.
Williams, John Davis Ellis.  Sir William Davenant's relation to Shakespeare: With an analysis of the Chief Characters of Davenant's Plays. PhD Strassburg 1905.  15.";"[Foreste:] You are the Dukes Creature! who doates by Art,<br> 
<span class=""quote"">Who in his loue, and kindnesse, Method keepes.</span>";"D'Avenant, Sir William.  The Crvell Brother. A Tragedy. As it was presented, at the priuate House, in the Blacke-Fryers. London: A. M. for Iohn Waterson, 1630.  N.p.; act 1, scene 1, line 25.";" Heeg Stefanie"
" yourself, sir, should be old as I am, if like a crab";"ok";"Sir William D'Avenant";"The Cruel Brother";"D'Avenant, Sir William.  The Crvell Brother. A Tragedy. As it was presented, at the priuate House, in the Blacke-Fryers: London: A. M. for Iohn Waterson, 1630.  N.p.; act 1, scene 1, line 135 [normalised spelling].";"1627";"1627";"1627";"1627";"English";"[Castruchio:] <span class=""quote"">unless I imitate the crab, <br>
And find my way (as he does his) backwards.</span>";"";"";"@002202 The Cruel Brother";"pending";"#002031 crab";"Unmarked";"Unmarked";"Theatre";"tbe";"Dialogue";"Body of text";"Local reference";"Secondary (Shakespeare Studies)";"@010006-15.
Williams, John Davis Ellis. Sir William Davenant's relation to Shakespeare: With an analysis of the Chief Characters of Davenant's Plays. PhD Strassburg 1905. 15.";"[Castruchio:] <span class=""quote"">Vnlesse I imitate the Crab, <br>
And find my way (as he doth his) backwards.</span>";"D'Avenant, Sir William.  The Crvell Brother. A Tragedy. As it was presented, at the priuate House, in the Blacke-Fryers: London: A. M. for Iohn Waterson, 1630.  N.p.; act 1, scene 1, line 135.";" Heeg Stefanie"
" Let him bless thee too.";"unedited";"John (1) Ford";"The Queen";"Ford, John.  The Queen. Or The Excellency Of Her Sex. An Excellent old Play. Found out by a Person of Honour, and given to the Publisher, Alexander Goughe. London. T. N. for Thomas Heath, 1653.  N.p.; act 4, ca. lines 215-222 [normalized spelling].";"1627";"1627";"1627";"1627";"English";"[Alphonso:] Now I am great,<br>
You are my Queen, and I have wrong'd a merit,<br>
More than my service in the humblest lowness<br>
Can ever recompense. I'll rather wish<br>
To meet whole hosts of dangers, and encounter<br>
The stabled <span class=""quote"">whips of steel</span>, then ever part<br>
From those sweet eyes: not time shall sue divorce<br>
'Twixt me and this great miracle of Nature. ";"";"";"@002224 The Queen";"image with keyword(s)";"#000152 whips of steel or wire in hell";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Secondary (Annotated edition)";"@010015
Skemp, Arthur Rowland. Nathanael Richards' tragedy of Messallina the Roman emperesse. Louvain: A. Uystpruyst, 1910.";"[Alphonso:] Now I am great,<br>
You are my Queen, and I have wrong'd a merit,<br>
More then my service in the humblest lowness<br>
Can ever recompense. I'll rather wish<br>
To meet whole hosts of dangers, and encounter<br>
The stabled <span class=""quote"">whips of steel</span>, then ever part<br>
From those sweet eyes: not time shall sue divorce<br>
'Twixt me and this great miracle of Nature. ";"Ford, John.  The Queen, Or The Excellency Of Her Sex. An Excellent old Play. Found out by a Person of Honour, and given to the Publisher, Alexander Goughe. London. T. N. for Thomas Heath, 1653.  N.p.; act 4, ca. lines 215-222.";"  Hohl Trillini Regula"
" Let him bless thee too.";"unedited";"Sir William D'Avenant";"The Cruel Brother";"D'Avenant, Sir William.  The Crvell Brother. A Tragedy. As it was presented, at the priuate House, in the Blacke-Fryers: London: A. M. for Iohn Waterson, 1630.  N.p.; act 2, scene 1, line 125 [normalized spelling].";"1627";"1627";"1627";"1627";"English";"[Lucio:] <span class=""quote"">Excellent wretch! </span>I am undone with joy [...].";"";"";"@002202 The Cruel Brother";"2-word phrase";"#002024 Excellent wretch";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Secondary (Shakespeare Studies)";"@010006-13.
Williams, John Davis Ellis.  Sir William Davenant's relation to Shakespeare: With an analysis of the Chief Characters of Davenant's Plays. PhD Strassburg 1905.  13.";"[Lucio:] Excellent wretch! I am vndone with ioy [...]";"D'Avenant, Sir William.  The Crvell Brother. A Tragedy. As it was presented, at the priuate House, in the Blacke-Fryers: London: A. M. for John Waterson, 1630.  N.p.; act 2, scene 1, line 125.";" Heeg Stefanie"
" Let him bless thee too.";"unedited";"William Sampson";"The Vow-Breaker";"Sampson, William.  The Vow Breaker. Or, The Faire Maide of Clifton. In Notinghamshire as it hath beene diuers times Acted by severall Companies with great applause. By William Sampson. London: John Norton for Roger Ball, 1636.  F2 verso [normalized spelling].";"1628";"1628";"1628";"1628";"English";"[Joshua:] [...] <span class=""quote"">Tybert the Cat</span>; as it is in the painted cloth of the Bull, and Cock [...].";"";"";"@002260 The Vow-Breaker";"name or title";"#000712 MOTIF WITH NAME Tybalt or Tybert the cat";"Character name (secondary)";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Secondary (Annotated edition)";"@010009
Wallrath, Hans,  ed. William Sampson's The Vow-Breaker. Louvain: A. Uytpruyst, 1914. Materialien zur Kunde des älteren Englischen  Dramas.";"[Joshua:] [...] Tybert the Cat; as it is in the painted cloath of the Bull, and Cocke [...].";"Sampson, William.  The Vow Breaker. Or, The Faire Maide of Clifton. In Notinghamshire as it hath beene diuers times Acted by severall Companies with great applause. By William Sampson. London: John Norton for Roger Ball, 1636.  F2 verso.";"  Hohl Trillini Regula"
" Let him bless thee too.";"unedited";"William Hemings";"The Jews' Tragedy";"Hemings, William.  The Jewes tragedy. Or, Their fatal and final overthrow by Vespatian and Titus, his son agreeable to the authentick and famous history of Josephus [...]. London: Matthew Inman, 1662.  51; act 4 [spelling normalized].";"1629";"1629";"1629";"1629";"English";"[Peter:] <span class=""quote"">Call ye this Honour? a pox of honour</span> [...].";"";"@009000 Unknown / @008000 Unknown, London";"@002268 The Jews Tragedy";"pending";"#002043 honour pricks me on";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Recurrent references";"Secondary (Shakespeare Studies)";"@010083-62.
Adams, Joseph Quincy, Jr. ""William Heminge and Shakespeare."" Modern Philology 12:1 (May, 1914): 51-64. 62.";"[Peter:] Call ye this Honour? a pox of honor [...].";"Hemings, William.  The Jewes tragedy, or, Their fatal and final overthrow by Vespatian and Titus, his son agreeable to the authentick and famous history of Josephus [...]. London: Matthew Inman, 1662.  51; act 4.";"Reitzer Elliot"
